Case ID,Activity,Complete Timestamp,role
656,Analyze,2024-01-02 06:45:37,Agent L2
656,Analyze,2024-01-02 15:14:26,Agent L2
656,Resolve,2024-01-03 02:46:19,Agent L2
656,Close,2024-01-03 02:49:45,Agent L1
657,Register,2024-01-02 06:47:00,Agent L1
657,Classify,2024-01-02 06:57:24,Agent L1
657,Analyze,2024-01-02 10:37:41,Agent L2
657,Resolve,2024-01-02 23:04:21,Agent L2
657,Close,2024-01-02 23:10:32,Agent L1
658,Register,2024-01-02 11:33:00,Agent L1
658,Classify,2024-01-02 11:47:59,Agent L1
658,Analyze,2024-01-02 22:14:50,Agent L2
658,Escalate,2024-01-02 23:38:11,Supervisor
658,Analyze,2024-01-03 05:30:44,Agent L2
658,Resolve,2024-01-03 14:31:28,Agent L2
658,Wait,2024-01-04 00:31:06,Queue
658,Wait,2024-01-06 00:31:48,Queue
658,Analyze,2024-01-06 03:51:22,Agent L2
658,Escalate,2024-01-06 06:15:06,Supervisor
658,Analyze,2024-01-06 12:02:42,Agent L2
658,Resolve,2024-01-06 21:18:03,Agent L2
658,Close,2024-01-06 21:21:27,Agent L1
659,Register,2024-01-03 05:31:00,Agent L1
659,Classify,2024-01-03 05:53:03,Agent L1
659,Analyze,2024-01-03 14:47:45,Agent L2
659,Resolve,2024-01-03 19:56:54,Agent L2
659,Close,2024-01-03 20:03:38,Agent L1
660,Register,2024-01-03 01:19:00,Agent L1
660,Classify,2024-01-03 01:45:42,Agent L1
660,Analyze,2024-01-03 06:37:23,Agent L2
660,Escalate,2024-01-03 08:10:43,Supervisor
660,Resolve,2024-01-03 19:59:27,Agent L2
660,Resolve,2024-01-04 04:32:59,Agent L2
660,Close,2024-01-04 04:36:34,Agent L1
661,Register,2024-01-01 17:51:00,Agent L1
661,Classify,2024-01-01 18:09:45,Agent L1
661,Analyze,2024-01-02 02:53:35,Agent L2
661,Wait,2024-01-02 15:23:20,Queue
661,Resolve,2024-01-02 20:36:40,Agent L2
661,Resolve,2024-01-03 02:05:15,Agent L2
661,Close,2024-01-03 02:10:27,Agent L1
662,Register,2024-01-03 16:54:00,Agent L1
662,Classify,2024-01-03 17:10:32,Agent L1
662,Analyze,2024-01-04 00:27:47,Agent L2
662,Escalate,2024-01-04 01:49:41,Supervisor
662,Resolve,2024-01-04 09:39:35,Agent L2
662,Close,2024-01-04 09:46:13,Agent L1
663,Register,2024-01-03 06:59:00,Agent L1
663,Classify,2024-01-03 07:12:20,Agent L1
663,Analyze,2024-01-03 13:41:49,Agent L2
663,Resolve,2024-01-03 21:53:32,Agent L2
663,Resolve,2024-01-04 03:50:43,Agent L2
663,Close,2024-01-04 03:56:11,Agent L1
664,Register,2024-01-02 11:33:00,Agent L1
664,Classify,2024-01-02 11:56:37,Agent L1
664,Analyze,2024-01-02 14:57:30,Agent L2
664,Resolve,2024-01-03 00:26:36,Agent L2
664,Close,2024-01-03 00:35:35,Agent L1
665,Register,2024-01-01 20:29:00,Agent L1
665,Classify,2024-01-01 20:53:57,Agent L1
665,Analyze,2024-01-02 03:00:02,Agent L2
665,Analyze,2024-01-02 07:42:03,Agent L2
665,Escalate,2024-01-02 09:25:57,Supervisor
665,Resolve,2024-01-02 18:05:16,Agent L2
665,Close,2024-01-02 18:17:56,Agent L1
666,Register,2024-01-02 08:21:00,Agent L1
666,Classify,2024-01-02 08:37:44,Agent L1
666,Analyze,2024-01-02 12:31:04,Agent L2
666,Wait,2024-01-03 04:11:19,Queue
666,Analyze,2024-01-03 07:29:49,Agent L2
666,Escalate,2024-01-03 08:50:53,Supervisor
666,Analyze,2024-01-03 14:58:50,Agent L2
666,Escalate,2024-01-03 16:38:38,Supervisor
666,Analyze,2024-01-03 21:55:36,Agent L2
666,Analyze,2024-01-04 03:56:34,Agent L2
666,Escalate,2024-01-04 05:29:58,Supervisor
666,Analyze,2024-01-04 10:34:03,Agent L2
666,Escalate,2024-01-04 12:04:17,Supervisor
666,Resolve,2024-01-04 20:08:32,Agent L2
666,Close,2024-01-04 20:15:59,Agent L1
667,Register,2024-01-02 12:06:00,Agent L1
667,Classify,2024-01-02 12:16:54,Agent L1
667,Analyze,2024-01-02 20:06:14,Agent L2
667,Escalate,2024-01-02 21:42:31,Supervisor
667,Analyze,2024-01-03 04:54:14,Agent L2
667,Analyze,2024-01-03 09:23:13,Agent L2
667,Analyze,2024-01-03 14:40:27,Agent L2
667,Analyze,2024-01-03 23:39:03,Agent L2
667,Escalate,2024-01-04 02:14:19,Supervisor
667,Resolve,2024-01-04 08:46:38,Agent L2
667,Close,2024-01-04 08:50:04,Agent L1
668,Register,2024-01-01 19:41:00,Agent L1
668,Classify,2024-01-01 19:59:06,Agent L1
668,Wait,2024-01-02 12:16:26,Queue
668,Analyze,2024-01-02 14:49:12,Agent L2
668,Escalate,2024-01-02 16:16:46,Supervisor
668,Resolve,2024-01-03 00:07:57,Agent L2
668,Close,2024-01-03 00:12:32,Agent L1
669,Register,2024-01-03 14:15:00,Agent L1
669,Classify,2024-01-03 14:28:09,Agent L1
669,Wait,2024-01-04 05:36:19,Queue
669,Resolve,2024-01-04 12:55:05,Agent L2
669,Close,2024-01-04 13:02:09,Agent L1
670,Register,2024-01-01 11:40:00,Agent L1
670,Classify,2024-01-01 11:51:17,Agent L1
670,Wait,2024-01-02 15:23:38,Queue
670,Analyze,2024-01-02 21:12:39,Agent L2
670,Escalate,2024-01-02 22:39:03,Supervisor
670,Resolve,2024-01-03 03:52:50,Agent L2
670,Close,2024-01-03 03:58:25,Agent L1
671,Register,2024-01-02 06:40:00,Agent L1
671,Classify,2024-01-02 06:56:31,Agent L1
671,Analyze,2024-01-02 16:40:20,Agent L2
671,Analyze,2024-01-02 20:40:36,Agent L2
671,Wait,2024-01-03 20:49:47,Queue
671,Resolve,2024-01-04 03:46:10,Agent L2
671,Close,2024-01-04 03:50:51,Agent L1
672,Register,2024-01-01 08:47:00,Agent L1
672,Classify,2024-01-01 09:15:02,Agent L1
672,Wait,2024-01-02 11:23:54,Queue
672,Analyze,2024-01-02 19:39:08,Agent L2
672,Analyze,2024-01-03 02:36:56,Agent L2
672,Resolve,2024-01-03 07:50:44,Agent L2
672,Close,2024-01-03 07:54:11,Agent L1
673,Register,2024-01-02 09:52:00,Agent L1
673,Classify,2024-01-02 10:15:46,Agent L1
673,Analyze,2024-01-02 15:13:22,Agent L2
673,Wait,2024-01-03 00:18:33,Queue
673,Wait,2024-01-03 15:16:16,Queue
673,Resolve,2024-01-03 20:33:54,Agent L2
673,Analyze,2024-01-04 01:52:21,Agent L2
673,Wait,2024-01-04 17:32:24,Queue
673,Analyze,2024-01-04 22:23:37,Agent L2
673,Wait,2024-01-05 16:23:55,Queue
673,Analyze,2024-01-05 20:45:20,Agent L2
673,Escalate,2024-01-05 21:49:01,Supervisor
673,Analyze,2024-01-06 03:06:40,Agent L2
673,Resolve,2024-01-06 11:14:35,Agent L2
673,Close,2024-01-06 11:17:49,Agent L1
674,Register,2024-01-02 22:06:00,Agent L1
674,Classify,2024-01-02 22:39:52,Agent L1
674,Resolve,2024-01-03 10:37:06,Agent L2
674,Resolve,2024-01-03 16:01:25,Agent L2
674,Close,2024-01-03 16:04:01,Agent L1
675,Register,2024-01-03 18:30:00,Agent L1
675,Classify,2024-01-03 18:47:57,Agent L1
675,Wait,2024-01-04 11:28:43,Queue
675,Resolve,2024-01-04 15:47:34,Agent L2
675,Close,2024-01-04 15:50:24,Agent L1
676,Register,2024-01-01 17:39:00,Agent L1
676,Classify,2024-01-01 17:57:45,Agent L1
676,Analyze,2024-01-02 00:22:57,Agent L2
676,Resolve,2024-01-02 07:22:43,Agent L2
676,Close,2024-01-02 07:26:59,Agent L1
677,Register,2024-01-02 09:08:00,Agent L1
677,Classify,2024-01-02 09:31:56,Agent L1
677,Analyze,2024-01-02 17:33:10,Agent L2
677,Wait,2024-01-03 05:12:49,Queue
677,Close,2024-01-03 05:18:54,Agent L1
678,Register,2024-01-03 11:13:00,Agent L1
678,Classify,2024-01-03 11:19:47,Agent L1
678,Analyze,2024-01-03 21:27:34,Agent L2
678,Escalate,2024-01-03 22:55:31,Supervisor
678,Analyze,2024-01-04 05:43:15,Agent L2
678,Escalate,2024-01-04 07:25:31,Supervisor
678,Analyze,2024-01-04 12:13:17,Agent L2
678,Escalate,2024-01-04 14:00:34,Supervisor
678,Resolve,2024-01-04 18:30:42,Agent L2
678,Resolve,2024-01-05 03:54:15,Agent L2
678,Close,2024-01-05 03:58:43,Agent L1
679,Register,2024-01-03 03:37:00,Agent L1
679,Classify,2024-01-03 03:59:06,Agent L1
679,Wait,2024-01-03 11:51:04,Queue
679,Analyze,2024-01-03 19:08:03,Agent L2
679,Escalate,2024-01-03 20:51:31,Supervisor
679,Analyze,2024-01-04 00:05:47,Agent L2
679,Wait,2024-01-06 01:58:56,Queue
679,Wait,2024-01-07 01:53:18,Queue
679,Wait,2024-01-08 02:23:22,Queue
679,Analyze,2024-01-08 07:39:13,Agent L2
679,Escalate,2024-01-08 10:14:47,Supervisor
679,Analyze,2024-01-08 17:17:47,Agent L2
679,Escalate,2024-01-08 18:39:35,Supervisor
679,Analyze,2024-01-09 01:43:07,Agent L2
679,Resolve,2024-01-09 10:49:28,Agent L2
679,Resolve,2024-01-10 03:28:59,Agent L2
679,Close,2024-01-10 03:33:25,Agent L1
680,Register,2024-01-03 07:58:00,Agent L1
680,Classify,2024-01-03 08:33:07,Agent L1
680,Analyze,2024-01-03 15:15:53,Agent L2
680,Resolve,2024-01-03 18:29:44,Agent L2
680,Wait,2024-01-05 03:47:14,Queue
680,Resolve,2024-01-05 12:58:22,Agent L2
680,Resolve,2024-01-05 19:18:13,Agent L2
680,Close,2024-01-05 19:22:56,Agent L1
681,Register,2024-01-01 17:30:00,Agent L1
681,Classify,2024-01-01 17:46:02,Agent L1
681,Analyze,2024-01-02 04:24:06,Agent L2
681,Wait,2024-01-02 15:50:09,Queue
681,Analyze,2024-01-02 21:14:58,Agent L2
681,Resolve,2024-01-03 14:48:38,Agent L2
681,Close,2024-01-03 14:54:09,Agent L1
682,Register,2024-01-03 11:00:00,Agent L1
682,Classify,2024-01-03 11:15:49,Agent L1
682,Escalate,2024-01-03 11:42:06,Supervisor
682,Resolve,2024-01-03 19:17:34,Agent L2
682,Close,2024-01-03 19:21:12,Agent L1
683,Register,2024-01-01 10:52:00,Agent L1
683,Classify,2024-01-01 11:15:53,Agent L1
683,Analyze,2024-01-01 19:10:27,Agent L2
683,Resolve,2024-01-02 01:09:29,Agent L2
683,Wait,2024-01-03 10:56:08,Queue
683,Close,2024-01-03 11:03:18,Agent L1
684,Register,2024-01-02 07:14:00,Agent L1
684,Classify,2024-01-02 07:38:28,Agent L1
684,Analyze,2024-01-02 13:47:41,Agent L2
684,Resolve,2024-01-02 20:31:27,Agent L2
684,Close,2024-01-02 20:39:17,Agent L1
685,Register,2024-01-01 10:45:00,Agent L1
685,Classify,2024-01-01 10:58:21,Agent L1
685,Escalate,2024-01-01 12:14:28,Supervisor
685,Resolve,2024-01-01 19:57:37,Agent L2
685,Close,2024-01-01 20:04:54,Agent L1
686,Register,2024-01-01 16:28:00,Agent L1
686,Classify,2024-01-01 16:48:13,Agent L1
686,Analyze,2024-01-01 22:51:31,Agent L2
686,Escalate,2024-01-02 00:28:03,Supervisor
686,Resolve,2024-01-02 06:49:55,Agent L2
686,Analyze,2024-01-02 12:50:52,Agent L2
686,Resolve,2024-01-02 23:22:56,Agent L2
686,Close,2024-01-02 23:31:50,Agent L1
687,Register,2024-01-02 09:39:00,Agent L1
687,Classify,2024-01-02 10:07:33,Agent L1
687,Analyze,2024-01-02 20:10:49,Agent L2
687,Resolve,2024-01-03 00:34:11,Agent L2
687,Resolve,2024-01-03 11:57:47,Agent L2
687,Close,2024-01-03 12:03:31,Agent L1
688,Register,2024-01-02 22:35:00,Agent L1
688,Classify,2024-01-02 22:45:00,Agent L1
688,Analyze,2024-01-03 03:22:53,Agent L2
688,Escalate,2024-01-03 04:01:18,Supervisor
688,Resolve,2024-01-03 10:28:32,Agent L2
688,Close,2024-01-03 10:33:02,Agent L1
689,Register,2024-01-01 11:44:00,Agent L1
689,Classify,2024-01-01 12:00:39,Agent L1
689,Analyze,2024-01-01 15:34:25,Agent L2
689,Resolve,2024-01-02 01:35:37,Agent L2
689,Close,2024-01-02 01:43:12,Agent L1
690,Register,2024-01-02 08:41:00,Agent L1
690,Classify,2024-01-02 09:08:07,Agent L1
690,Analyze,2024-01-02 15:01:41,Agent L2
690,Resolve,2024-01-02 21:23:29,Agent L2
690,Close,2024-01-02 21:29:23,Agent L1
691,Register,2024-01-01 10:02:00,Agent L1
691,Classify,2024-01-01 10:23:26,Agent L1
691,Analyze,2024-01-01 14:51:14,Agent L2
691,Wait,2024-01-01 23:47:31,Queue
691,Analyze,2024-01-02 04:52:10,Agent L2
691,Analyze,2024-01-02 10:27:45,Agent L2
691,Resolve,2024-01-02 19:02:17,Agent L2
691,Resolve,2024-01-03 02:50:43,Agent L2
691,Close,2024-01-03 02:57:45,Agent L1
692,Register,2024-01-01 21:06:00,Agent L1
692,Classify,2024-01-01 21:21:58,Agent L1
692,Analyze,2024-01-02 00:02:31,Agent L2
692,Analyze,2024-01-02 06:56:23,Agent L2
692,Resolve,2024-01-02 18:17:02,Agent L2
692,Close,2024-01-02 18:21:49,Agent L1
693,Register,2024-01-01 13:32:00,Agent L1
693,Classify,2024-01-01 13:54:12,Agent L1
693,Resolve,2024-01-01 18:07:57,Agent L2
693,Resolve,2024-01-02 00:18:01,Agent L2
693,Close,2024-01-02 00:26:15,Agent L1
694,Register,2024-01-02 14:56:00,Agent L1
694,Classify,2024-01-02 15:06:30,Agent L1
694,Analyze,2024-01-02 21:17:24,Agent L2
694,Wait,2024-01-03 04:39:25,Queue
694,Analyze,2024-01-03 10:19:20,Agent L2
694,Escalate,2024-01-03 11:03:32,Supervisor
694,Analyze,2024-01-03 15:07:34,Agent L2
694,Resolve,2024-01-04 00:52:54,Agent L2
694,Close,2024-01-04 00:58:33,Agent L1
695,Register,2024-01-03 19:33:00,Agent L1
695,Classify,2024-01-03 19:52:30,Agent L1
695,Analyze,2024-01-04 03:23:47,Agent L2
695,Resolve,2024-01-04 09:15:52,Agent L2
695,Close,2024-01-04 09:21:23,Agent L1
696,Register,2024-01-01 21:19:00,Agent L1
696,Classify,2024-01-01 21:35:36,Agent L1
696,Analyze,2024-01-02 05:52:04,Agent L2
696,Resolve,2024-01-02 12:32:34,Agent L2
696,Close,2024-01-02 12:37:45,Agent L1
697,Register,2024-01-01 19:12:00,Agent L1
697,Classify,2024-01-01 19:27:40,Agent L1
697,Analyze,2024-01-02 00:09:54,Agent L2
697,Wait,2024-01-03 16:01:06,Queue
697,Analyze,2024-01-03 20:22:00,Agent L2
697,Wait,2024-01-04 10:59:35,Queue
697,Resolve,2024-01-04 15:35:04,Agent L2
697,Analyze,2024-01-04 23:10:13,Agent L2
697,Analyze,2024-01-05 06:56:13,Agent L2
697,Escalate,2024-01-05 07:50:26,Supervisor
697,Resolve,2024-01-05 18:24:01,Agent L2
697,Close,2024-01-05 18:31:56,Agent L1
698,Register,2024-01-02 19:02:00,Agent L1
698,Classify,2024-01-02 19:18:38,Agent L1
698,Analyze,2024-01-02 22:50:51,Agent L2
698,Escalate,2024-01-03 00:59:56,Supervisor
698,Wait,2024-01-03 11:01:43,Queue
698,Resolve,2024-01-03 20:14:24,Agent L2
698,Close,2024-01-03 20:22:18,Agent L1
699,Register,2024-01-03 16:09:00,Agent L1
699,Classify,2024-01-03 16:18:42,Agent L1
699,Analyze,2024-01-03 23:05:50,Agent L2
699,Wait,2024-01-04 18:01:57,Queue
699,Escalate,2024-01-04 19:59:27,Supervisor
699,Analyze,2024-01-05 02:49:24,Agent L2
699,Resolve,2024-01-05 10:31:26,Agent L2
699,Close,2024-01-05 10:34:06,Agent L1
700,Register,2024-01-02 06:23:00,Agent L1
700,Classify,2024-01-02 06:34:40,Agent L1
700,Wait,2024-01-02 19:45:45,Queue
700,Wait,2024-01-03 16:13:41,Queue
700,Analyze,2024-01-03 22:48:19,Agent L2
700,Wait,2024-01-05 02:47:12,Queue
700,Close,2024-01-05 02:49:55,Agent L1
701,Register,2024-01-02 15:10:00,Agent L1
701,Classify,2024-01-02 15:40:16,Agent L1
701,Analyze,2024-01-02 22:10:09,Agent L2
701,Resolve,2024-01-03 06:37:00,Agent L2
701,Close,2024-01-03 06:43:34,Agent L1
702,Register,2024-01-03 17:27:00,Agent L1
702,Classify,2024-01-03 17:48:12,Agent L1
702,Analyze,2024-01-03 21:50:54,Agent L2
702,Wait,2024-01-05 02:45:15,Queue
702,Analyze,2024-01-05 08:07:12,Agent L2
702,Wait,2024-01-06 12:37:00,Queue
702,Analyze,2024-01-06 17:49:11,Agent L2
702,Escalate,2024-01-06 20:01:18,Supervisor
702,Analyze,2024-01-07 02:14:31,Agent L2
702,Resolve,2024-01-07 09:40:55,Agent L2
702,Close,2024-01-07 09:43:27,Agent L1
703,Register,2024-01-02 13:47:00,Agent L1
703,Classify,2024-01-02 14:06:43,Agent L1
703,Escalate,2024-01-02 15:14:06,Supervisor
703,Analyze,2024-01-03 02:17:30,Agent L2
703,Wait,2024-01-04 09:15:05,Queue
703,Resolve,2024-01-04 14:58:44,Agent L2
703,Close,2024-01-04 15:13:22,Agent L1
704,Register,2024-01-03 11:34:00,Agent L1
704,Analyze,2024-01-03 16:20:54,Agent L2
704,Resolve,2024-01-04 00:10:45,Agent L2
704,Resolve,2024-01-04 05:43:56,Agent L2
704,Close,2024-01-04 05:48:19,Agent L1
705,Register,2024-01-02 01:08:00,Agent L1
705,Classify,2024-01-02 01:25:29,Agent L1
705,Analyze,2024-01-02 07:34:03,Agent L2
705,Escalate,2024-01-02 10:57:47,Supervisor
705,Resolve,2024-01-02 20:43:10,Agent L2
705,Close,2024-01-02 20:51:01,Agent L1
706,Register,2024-01-02 23:05:00,Agent L1
706,Classify,2024-01-02 23:20:21,Agent L1
706,Analyze,2024-01-03 05:56:58,Agent L2
706,Wait,2024-01-04 00:17:32,Queue
706,Analyze,2024-01-04 03:58:23,Agent L2
706,Wait,2024-01-05 17:07:32,Queue
706,Analyze,2024-01-05 23:15:59,Agent L2
706,Escalate,2024-01-06 00:41:51,Supervisor
706,Analyze,2024-01-06 06:20:42,Agent L2
706,Escalate,2024-01-06 08:14:39,Supervisor
706,Wait,2024-01-08 13:46:50,Queue
706,Analyze,2024-01-08 18:03:28,Agent L2
706,Resolve,2024-01-09 08:17:46,Agent L2
706,Resolve,2024-01-09 14:50:14,Agent L2
706,Close,2024-01-09 14:53:24,Agent L1
707,Register,2024-01-02 10:55:00,Agent L1
707,Classify,2024-01-02 11:09:17,Agent L1
707,Analyze,2024-01-02 16:16:01,Agent L2
707,Resolve,2024-01-02 19:52:17,Agent L2
707,Close,2024-01-02 19:57:01,Agent L1
708,Register,2024-01-02 19:48:00,Agent L1
708,Classify,2024-01-02 20:11:04,Agent L1
708,Analyze,2024-01-02 23:33:22,Agent L2
708,Analyze,2024-01-03 06:25:08,Agent L2
708,Escalate,2024-01-03 08:12:31,Supervisor
708,Wait,2024-01-04 20:09:48,Queue
708,Resolve,2024-01-05 00:47:48,Agent L2
708,Close,2024-01-05 00:53:19,Agent L1
709,Register,2024-01-03 12:21:00,Agent L1
709,Classify,2024-01-03 12:34:44,Agent L1
709,Analyze,2024-01-03 18:02:03,Agent L2
709,Escalate,2024-01-03 19:58:13,Supervisor
709,Resolve,2024-01-04 03:03:10,Agent L2
709,Close,2024-01-04 03:06:19,Agent L1
710,Register,2024-01-02 07:03:00,Agent L1
710,Classify,2024-01-02 07:15:13,Agent L1
710,Analyze,2024-01-02 12:34:12,Agent L2
710,Resolve,2024-01-02 18:19:03,Agent L2
710,Close,2024-01-02 18:25:01,Agent L1
711,Register,2024-01-01 13:39:00,Agent L1
711,Classify,2024-01-01 13:55:04,Agent L1
711,Analyze,2024-01-01 19:06:32,Agent L2
711,Resolve,2024-01-02 01:51:57,Agent L2
711,Close,2024-01-02 01:58:47,Agent L1
712,Register,2024-01-01 20:26:00,Agent L1
712,Classify,2024-01-01 20:40:26,Agent L1
712,Analyze,2024-01-02 03:00:08,Agent L2
712,Resolve,2024-01-02 11:46:17,Agent L2
712,Close,2024-01-02 11:49:11,Agent L1
713,Register,2024-01-03 13:51:00,Agent L1
713,Classify,2024-01-03 14:05:38,Agent L1
713,Analyze,2024-01-03 18:20:23,Agent L2
713,Escalate,2024-01-03 20:46:42,Supervisor
713,Resolve,2024-01-04 01:34:29,Agent L2
713,Close,2024-01-04 01:41:17,Agent L1
714,Register,2024-01-01 12:17:00,Agent L1
714,Classify,2024-01-01 12:44:50,Agent L1
714,Analyze,2024-01-01 19:37:00,Agent L2
714,Analyze,2024-01-02 01:24:58,Agent L2
714,Wait,2024-01-02 13:58:14,Queue
714,Analyze,2024-01-02 20:07:21,Agent L2
714,Wait,2024-01-04 07:28:39,Queue
714,Analyze,2024-01-04 11:48:26,Agent L2
714,Wait,2024-01-05 10:47:40,Queue
714,Analyze,2024-01-05 14:25:48,Agent L2
714,Analyze,2024-01-05 21:30:34,Agent L2
714,Resolve,2024-01-06 03:46:10,Agent L2
714,Wait,2024-01-08 17:49:34,Queue
714,Close,2024-01-08 17:55:46,Agent L1
715,Register,2024-01-02 15:12:00,Agent L1
715,Classify,2024-01-02 15:19:45,Agent L1
715,Analyze,2024-01-02 23:25:20,Agent L2
715,Escalate,2024-01-03 00:59:33,Supervisor
715,Wait,2024-01-04 20:33:46,Queue
715,Wait,2024-01-05 21:28:35,Queue
715,Wait,2024-01-06 14:05:24,Queue
715,Resolve,2024-01-06 22:56:24,Agent L2
715,Close,2024-01-06 23:04:25,Agent L1
716,Register,2024-01-02 21:57:00,Agent L1
716,Classify,2024-01-02 22:11:43,Agent L1
716,Analyze,2024-01-03 03:26:53,Agent L2
716,Wait,2024-01-03 17:06:35,Queue
716,Analyze,2024-01-03 20:55:19,Agent L2
716,Resolve,2024-01-04 17:53:16,Agent L2
716,Close,2024-01-04 17:59:48,Agent L1
717,Register,2024-01-02 14:30:00,Agent L1
717,Classify,2024-01-02 14:57:09,Agent L1
717,Analyze,2024-01-02 21:03:41,Agent L2
717,Escalate,2024-01-02 22:08:04,Supervisor
717,Wait,2024-01-04 01:02:02,Queue
717,Resolve,2024-01-04 10:27:17,Agent L2
717,Close,2024-01-04 10:38:39,Agent L1
718,Register,2024-01-01 16:55:00,Agent L1
718,Classify,2024-01-01 17:29:30,Agent L1
718,Analyze,2024-01-02 00:57:16,Agent L2
718,Resolve,2024-01-02 13:18:02,Agent L2
718,Resolve,2024-01-02 23:39:54,Agent L2
718,Close,2024-01-03 00:02:23,Agent L1
719,Register,2024-01-02 15:47:00,Agent L1
719,Classify,2024-01-02 16:04:12,Agent L1
719,Analyze,2024-01-02 19:07:57,Agent L2
719,Resolve,2024-01-03 01:29:30,Agent L2
719,Resolve,2024-01-03 10:07:06,Agent L2
719,Wait,2024-01-06 02:28:00,Queue
719,Close,2024-01-06 02:35:03,Agent L1
720,Register,2024-01-02 02:59:00,Agent L1
720,Analyze,2024-01-02 07:27:41,Agent L2
720,Analyze,2024-01-02 14:23:26,Agent L2
720,Escalate,2024-01-02 15:45:58,Supervisor
720,Resolve,2024-01-03 05:36:28,Agent L2
720,Wait,2024-01-04 22:02:09,Queue
720,Analyze,2024-01-05 06:38:23,Agent L2
720,Analyze,2024-01-05 11:09:12,Agent L2
720,Resolve,2024-01-05 18:42:01,Agent L2
720,Close,2024-01-05 18:53:49,Agent L1
721,Register,2024-01-02 16:05:00,Agent L1
721,Classify,2024-01-02 16:26:01,Agent L1
721,Analyze,2024-01-02 20:25:17,Agent L2
721,Resolve,2024-01-03 05:14:19,Agent L2
721,Resolve,2024-01-03 17:24:34,Agent L2
721,Close,2024-01-03 17:28:25,Agent L1
722,Register,2024-01-03 12:39:00,Agent L1
722,Classify,2024-01-03 12:55:02,Agent L1
722,Analyze,2024-01-03 18:01:44,Agent L2
722,Resolve,2024-01-04 04:30:20,Agent L2
722,Close,2024-01-04 04:36:16,Agent L1
723,Register,2024-01-02 07:01:00,Agent L1
723,Classify,2024-01-02 07:22:56,Agent L1
723,Analyze,2024-01-02 13:09:11,Agent L2
723,Resolve,2024-01-02 19:09:20,Agent L2
723,Analyze,2024-01-03 01:09:42,Agent L2
723,Wait,2024-01-04 00:41:46,Queue
723,Analyze,2024-01-04 06:53:56,Agent L2
723,Analyze,2024-01-04 14:00:52,Agent L2
723,Resolve,2024-01-05 02:02:27,Agent L2
723,Close,2024-01-05 02:08:18,Agent L1
724,Register,2024-01-03 13:11:00,Agent L1
724,Classify,2024-01-03 13:28:02,Agent L1
724,Analyze,2024-01-03 18:02:56,Agent L2
724,Escalate,2024-01-03 19:16:15,Supervisor
724,Analyze,2024-01-04 02:57:05,Agent L2
724,Analyze,2024-01-04 08:16:16,Agent L2
724,Escalate,2024-01-04 09:19:44,Supervisor
724,Analyze,2024-01-04 15:21:56,Agent L2
724,Resolve,2024-01-05 03:48:37,Agent L2
724,Close,2024-01-05 03:52:08,Agent L1
725,Register,2024-01-03 04:22:00,Agent L1
725,Classify,2024-01-03 04:34:22,Agent L1
725,Resolve,2024-01-03 23:42:06,Agent L2
725,Analyze,2024-01-04 02:15:08,Agent L2
725,Close,2024-01-04 02:21:51,Agent L1
726,Register,2024-01-02 14:49:00,Agent L1
726,Classify,2024-01-02 15:12:25,Agent L1
726,Analyze,2024-01-02 20:21:53,Agent L2
726,Resolve,2024-01-03 02:53:09,Agent L2
726,Resolve,2024-01-03 08:24:54,Agent L2
726,Resolve,2024-01-03 18:19:28,Agent L2
726,Close,2024-01-03 18:22:07,Agent L1
727,Register,2024-01-03 12:30:00,Agent L1
727,Classify,2024-01-03 12:50:26,Agent L1
727,Analyze,2024-01-03 23:42:53,Agent L2
727,Wait,2024-01-04 14:08:21,Queue
727,Analyze,2024-01-04 23:21:56,Agent L2
727,Wait,2024-01-05 18:22:37,Queue
727,Wait,2024-01-06 13:07:09,Queue
727,Analyze,2024-01-06 18:51:22,Agent L2
727,Escalate,2024-01-06 20:40:25,Supervisor
727,Close,2024-01-06 20:51:30,Agent L1
728,Register,2024-01-01 21:37:00,Agent L1
728,Classify,2024-01-01 21:46:15,Agent L1
728,Analyze,2024-01-02 03:43:16,Agent L2
728,Wait,2024-01-03 01:57:35,Queue
728,Escalate,2024-01-03 03:18:35,Supervisor
728,Analyze,2024-01-03 06:43:45,Agent L2
728,Resolve,2024-01-03 12:12:42,Agent L2
728,Close,2024-01-03 12:22:32,Agent L1
729,Register,2024-01-02 01:21:00,Agent L1
729,Classify,2024-01-02 01:46:06,Agent L1
729,Analyze,2024-01-02 06:59:04,Agent L2
729,Escalate,2024-01-02 08:07:24,Supervisor
729,Analyze,2024-01-02 11:59:32,Agent L2
729,Wait,2024-01-03 03:46:43,Queue
729,Analyze,2024-01-03 10:38:55,Agent L2
729,Escalate,2024-01-03 12:38:05,Supervisor
729,Resolve,2024-01-03 21:10:10,Agent L2
729,Close,2024-01-03 21:17:58,Agent L1
730,Register,2024-01-02 05:30:00,Agent L1
730,Classify,2024-01-02 05:49:19,Agent L1
730,Escalate,2024-01-02 06:33:18,Supervisor
730,Resolve,2024-01-02 18:12:12,Agent L2
730,Close,2024-01-02 18:18:26,Agent L1
731,Register,2024-01-03 00:17:00,Agent L1
731,Classify,2024-01-03 00:28:53,Agent L1
731,Analyze,2024-01-03 07:07:40,Agent L2
731,Resolve,2024-01-03 13:16:38,Agent L2
731,Close,2024-01-03 13:22:26,Agent L1
732,Register,2024-01-03 16:43:00,Agent L1
732,Classify,2024-01-03 16:58:07,Agent L1
