case_id,prefix,k,next_act
194617,a_submitted,0,a_partlysubmitted
194617,a_submitted a_partlysubmitted,1,a_preaccepted
194617,a_submitted a_partlysubmitted a_preaccepted,2,a_accepted
194617,a_submitted a_partlysubmitted a_preaccepted a_accepted,3,a_finalized
194617,a_submitted a_partlysubmitted a_preaccepted a_accepted a_finalized,4,a_activated
194617,a_submitted a_partlysubmitted a_preaccepted a_accepted a_finalized a_activated,5,a_registered
194617,a_submitted a_partlysubmitted a_preaccepted a_accepted a_finalized a_activated a_registered,6,a_approved
194620,a_submitted,0,a_partlysubmitted
194620,a_submitted a_partlysubmitted,1,a_declined
194623,a_submitted,0,a_partlysubmitted
194623,a_submitted a_partlysubmitted,1,a_declined
194626,a_submitted,0,a_partlysubmitted
194626,a_submitted a_partlysubmitted,1,a_preaccepted
194626,a_submitted a_partlysubmitted a_preaccepted,2,a_accepted
194626,a_submitted a_partlysubmitted a_preaccepted a_accepted,3,a_finalized
194626,a_submitted a_partlysubmitted a_preaccepted a_accepted a_finalized,4,a_cancelled
194629,a_submitted,0,a_partlysubmitted
194629,a_submitted a_partlysubmitted,1,a_declined
194632,a_submitted,0,a_partlysubmitted
194632,a_submitted a_partlysubmitted,1,a_declined
194635,a_submitted,0,a_partlysubmitted
194635,a_submitted a_partlysubmitted,1,a_declined
194638,a_submitted,0,a_partlysubmitted
194638,a_submitted a_partlysubmitted,1,a_declined
194641,a_submitted,0,a_partlysubmitted
194641,a_submitted a_partlysubmitted,1,a_preaccepted
194641,a_submitted a_partlysubmitted a_preaccepted,2,a_accepted
194641,a_submitted a_partlysubmitted a_preaccepted a_accepted,3,a_finalized
194641,a_submitted a_partlysubmitted a_preaccepted a_accepted a_finalized,4,a_approved
194641,a_submitted a_partlysubmitted a_preaccepted a_accepted a_finalized a_approved,5,a_registered
194641,a_submitted a_partlysubmitted a_preaccepted a_accepted a_finalized a_approved a_registered,6,a_activated
194644,a_submitted,0,a_partlysubmitted
194644,a_submitted a_partlysubmitted,1,a_preaccepted
194644,a_submitted a_partlysubmitted a_preaccepted,2,a_accepted
194644,a_submitted a_partlysubmitted a_preaccepted a_accepted,3,a_finalized
194644,a_submitted a_partlysubmitted a_preaccepted a_accepted a_finalized,4,a_approved
194644,a_submitted a_partlysubmitted a_preaccepted a_accepted a_finalized a_approved,5,a_activated
194644,a_submitted a_partlysubmitted a_preaccepted a_accepted a_finalized a_approved a_activated,6,a_registered
194647,a_submitted,0,a_partlysubmitted
194647,a_submitted a_partlysubmitted,1,a_preaccepted
194647,a_submitted a_partlysubmitted a_preaccepted,2,a_accepted
194647,a_submitted a_partlysubmitted a_preaccepted a_accepted,3,a_finalized
194647,a_submitted a_partlysubmitted a_preaccepted a_accepted a_finalized,4,a_registered
194647,a_submitted a_partlysubmitted a_preaccepted a_accepted a_finalized a_registered,5,a_approved
194647,a_submitted a_partlysubmitted a_preaccepted a_accepted a_finalized a_registered a_approved,6,a_activated
194650,a_submitted,0,a_partlysubmitted
194650,a_submitted a_partlysubmitted,1,a_declined
194653,a_submitted,0,a_partlysubmitted
194653,a_submitted a_partlysubmitted,1,a_preaccepted
194653,a_submitted a_partlysubmitted a_preaccepted,2,a_accepted
194653,a_submitted a_partlysubmitted a_preaccepted a_accepted,3,a_finalized
194653,a_submitted a_partlysubmitted a_preaccepted a_accepted a_finalized,4,a_activated
194653,a_submitted a_partlysubmitted a_preaccepted a_accepted a_finalized a_activated,5,a_registered
194653,a_submitted a_partlysubmitted a_preaccepted a_accepted a_finalized a_activated a_registered,6,a_approved
194656,a_submitted,0,a_partlysubmitted
194656,a_submitted a_partlysubmitted,1,a_preaccepted
194656,a_submitted a_partlysubmitted a_preaccepted,2,a_accepted
194656,a_submitted a_partlysubmitted a_preaccepted a_accepted,3,a_finalized
194656,a_submitted a_partlysubmitted a_preaccepted a_accepted a_finalized,4,a_cancelled
194659,a_submitted,0,a_partlysubmitted
194659,a_submitted a_partlysubmitted,1,a_declined
194662,a_submitted,0,a_partlysubmitted
194662,a_submitted a_partlysubmitted,1,a_declined
194665,a_submitted,0,a_partlysubmitted
194665,a_submitted a_partlysubmitted,1,a_preaccepted
194665,a_submitted a_partlysubmitted a_preaccepted,2,a_accepted
194665,a_submitted a_partlysubmitted a_preaccepted a_accepted,3,a_finalized
194665,a_submitted a_partlysubmitted a_preaccepted a_accepted a_finalized,4,a_cancelled
194668,a_submitted,0,a_partlysubmitted
194668,a_submitted a_partlysubmitted,1,a_declined
194671,a_submitted,0,a_partlysubmitted
194671,a_submitted a_partlysubmitted,1,a_declined
194674,a_submitted,0,a_partlysubmitted
194674,a_submitted a_partlysubmitted,1,a_preaccepted
194674,a_submitted a_partlysubmitted a_preaccepted,2,a_accepted
194674,a_submitted a_partlysubmitted a_preaccepted a_accepted,3,a_finalized
194674,a_submitted a_partlysubmitted a_preaccepted a_accepted a_finalized,4,a_cancelled
194677,a_submitted,0,a_partlysubmitted
194677,a_submitted a_partlysubmitted,1,a_preaccepted
194677,a_submitted a_partlysubmitted a_preaccepted,2,a_accepted
194677,a_submitted a_partlysubmitted a_preaccepted a_accepted,3,a_finalized
194677,a_submitted a_partlysubmitted a_preaccepted a_accepted a_finalized,4,a_cancelled
194680,a_submitted,0,a_partlysubmitted
194680,a_submitted a_partlysubmitted,1,a_declined
194683,a_submitted,0,a_partlysubmitted
194683,a_submitted a_partlysubmitted,1,a_preaccepted
194683,a_submitted a_partlysubmitted a_preaccepted,2,a_declined
194686,a_submitted,0,a_partlysubmitted
194686,a_submitted a_partlysubmitted,1,a_preaccepted
194686,a_submitted a_partlysubmitted a_preaccepted,2,a_cancelled
194689,a_submitted,0,a_partlysubmitted
194689,a_submitted a_partlysubmitted,1,a_declined
194692,a_submitted,0,a_partlysubmitted
194692,a_submitted a_partlysubmitted,1,a_preaccepted
194692,a_submitted a_partlysubmitted a_preaccepted,2,a_accepted
194692,a_submitted a_partlysubmitted a_preaccepted a_accepted,3,a_finalized
194692,a_submitted a_partlysubmitted a_preaccepted a_accepted a_finalized,4,a_cancelled
194695,a_submitted,0,a_partlysubmitted
194695,a_submitted a_partlysubmitted,1,a_preaccepted
194695,a_submitted a_partlysubmitted a_preaccepted,2,a_accepted
194695,a_submitted a_partlysubmitted a_preaccepted a_accepted,3,a_finalized
194695,a_submitted a_partlysubmitted a_preaccepted a_accepted a_finalized,4,a_cancelled
194698,a_submitted,0,a_partlysubmitted
194698,a_submitted a_partlysubmitted,1,a_declined
194701,a_submitted,0,a_partlysubmitted
194701,a_submitted a_partlysubmitted,1,a_declined
194704,a_submitted,0,a_partlysubmitted
194704,a_submitted a_partlysubmitted,1,a_declined
194707,a_submitted,0,a_partlysubmitted
194707,a_submitted a_partlysubmitted,1,a_declined
194710,a_submitted,0,a_partlysubmitted
194710,a_submitted a_partlysubmitted,1,a_declined
194713,a_submitted,0,a_partlysubmitted
194713,a_submitted a_partlysubmitted,1,a_declined
194716,a_submitted,0,a_partlysubmitted
194716,a_submitted a_partlysubmitted,1,a_preaccepted
194716,a_submitted a_partlysubmitted a_preaccepted,2,a_accepted
194716,a_submitted a_partlysubmitted a_preaccepted a_accepted,3,a_finalized
194716,a_submitted a_partlysubmitted a_preaccepted a_accepted a_finalized,4,a_cancelled
194719,a_submitted,0,a_partlysubmitted
194719,a_submitted a_partlysubmitted,1,a_preaccepted
194719,a_submitted a_partlysubmitted a_preaccepted,2,a_accepted
194719,a_submitted a_partlysubmitted a_preaccepted a_accepted,3,a_finalized
194719,a_submitted a_partlysubmitted a_preaccepted a_accepted a_finalized,4,a_cancelled
194722,a_submitted,0,a_partlysubmitted
194722,a_submitted a_partlysubmitted,1,a_preaccepted
194722,a_submitted a_partlysubmitted a_preaccepted,2,a_cancelled
194725,a_submitted,0,a_partlysubmitted
194725,a_submitted a_partlysubmitted,1,a_declined
194728,a_submitted,0,a_partlysubmitted
194728,a_submitted a_partlysubmitted,1,a_preaccepted
194728,a_submitted a_partlysubmitted a_preaccepted,2,a_accepted
194728,a_submitted a_partlysubmitted a_preaccepted a_accepted,3,a_finalized
194728,a_submitted a_partlysubmitted a_preaccepted a_accepted a_finalized,4,a_approved
194728,a_submitted a_partlysubmitted a_preaccepted a_accepted a_finalized a_approved,5,a_activated
194728,a_submitted a_partlysubmitted a_preaccepted a_accepted a_finalized a_approved a_activated,6,a_registered
194731,a_submitted,0,a_partlysubmitted
194731,a_submitted a_partlysubmitted,1,a_preaccepted
194731,a_submitted a_partlysubmitted a_preaccepted,2,a_accepted
194731,a_submitted a_partlysubmitted a_preaccepted a_accepted,3,a_finalized
194731,a_submitted a_partlysubmitted a_preaccepted a_accepted a_finalized,4,a_activated
194731,a_submitted a_partlysubmitted a_preaccepted a_accepted a_finalized a_activated,5,a_approved
194731,a_submitted a_partlysubmitted a_preaccepted a_accepted a_finalized a_activated a_approved,6,a_registered
194734,a_submitted,0,a_partlysubmitted
194734,a_submitted a_partlysubmitted,1,a_declined
194737,a_submitted,0,a_partlysubmitted
194737,a_submitted a_partlysubmitted,1,a_preaccepted
194737,a_submitted a_partlysubmitted a_preaccepted,2,a_accepted
194737,a_submitted a_partlysubmitted a_preaccepted a_accepted,3,a_finalized
194737,a_submitted a_partlysubmitted a_preaccepted a_accepted a_finalized,4,a_activated
194737,a_submitted a_partlysubmitted a_preaccepted a_accepted a_finalized a_activated,5,a_approved
194737,a_submitted a_partlysubmitted a_preaccepted a_accepted a_finalized a_activated a_approved,6,a_registered
194740,a_submitted,0,a_partlysubmitted
194740,a_submitted a_partlysubmitted,1,a_preaccepted
194740,a_submitted a_partlysubmitted a_preaccepted,2,a_accepted
194740,a_submitted a_partlysubmitted a_preaccepted a_accepted,3,a_finalized
194740,a_submitted a_partlysubmitted a_preaccepted a_accepted a_finalized,4,a_declined
194743,a_submitted,0,a_partlysubmitted
194743,a_submitted a_partlysubmitted,1,a_preaccepted
194743,a_submitted a_partlysubmitted a_preaccepted,2,a_accepted
194743,a_submitted a_partlysubmitted a_preaccepted a_accepted,3,a_finalized
194743,a_submitted a_partlysubmitted a_preaccepted a_accepted a_finalized,4,a_cancelled
194746,a_submitted,0,a_partlysubmitted
194746,a_submitted a_partlysubmitted,1,a_preaccepted
194746,a_submitted a_partlysubmitted a_preaccepted,2,a_accepted
194746,a_submitted a_partlysubmitted a_preaccepted a_accepted,3,a_finalized
194746,a_submitted a_partlysubmitted a_preaccepted a_accepted a_finalized,4,a_declined
194749,a_submitted,0,a_partlysubmitted
194749,a_submitted a_partlysubmitted,1,a_preaccepted
194749,a_submitted a_partlysubmitted a_preaccepted,2,a_accepted
194749,a_submitted a_partlysubmitted a_preaccepted a_accepted,3,a_finalized
194749,a_submitted a_partlysubmitted a_preaccepted a_accepted a_finalized,4,a_approved
194749,a_submitted a_partlysubmitted a_preaccepted a_accepted a_finalized a_approved,5,a_activated
194749,a_submitted a_partlysubmitted a_preaccepted a_accepted a_finalized a_approved a_activated,6,a_registered
194752,a_submitted,0,a_partlysubmitted
194752,a_submitted a_partlysubmitted,1,a_declined
194755,a_submitted,0,a_partlysubmitted
194755,a_submitted a_partlysubmitted,1,a_declined
194758,a_submitted,0,a_partlysubmitted
194758,a_submitted a_partlysubmitted,1,a_preaccepted
194758,a_submitted a_partlysubmitted a_preaccepted,2,a_accepted
194758,a_submitted a_partlysubmitted a_preaccepted a_accepted,3,a_finalized
194758,a_submitted a_partlysubmitted a_preaccepted a_accepted a_finalized,4,a_cancelled
194761,a_submitted,0,a_partlysubmitted
194761,a_submitted a_partlysubmitted,1,a_declined
194764,a_submitted,0,a_partlysubmitted
194764,a_submitted a_partlysubmitted,1,a_preaccepted
194764,a_submitted a_partlysubmitted a_preaccepted,2,a_accepted
194764,a_submitted a_partlysubmitted a_preaccepted a_accepted,3,a_finalized
194764,a_submitted a_partlysubmitted a_preaccepted a_accepted a_finalized,4,a_cancelled
194767,a_submitted,0,a_partlysubmitted
194767,a_submitted a_partlysubmitted,1,a_preaccepted
194767,a_submitted a_partlysubmitted a_preaccepted,2,a_cancelled
194770,a_submitted,0,a_partlysubmitted
194770,a_submitted a_partlysubmitted,1,a_preaccepted
194770,a_submitted a_partlysubmitted a_preaccepted,2,a_cancelled
194773,a_submitted,0,a_partlysubmitted
194773,a_submitted a_partlysubmitted,1,a_declined
194776,a_submitted,0,a_partlysubmitted
194776,a_submitted a_partlysubmitted,1,a_declined
194779,a_submitted,0,a_partlysubmitted
194779,a_submitted a_partlysubmitted,1,a_preaccepted
194779,a_submitted a_partlysubmitted a_preaccepted,2,a_accepted
194779,a_submitted a_partlysubmitted a_preaccepted a_accepted,3,a_cancelled
194782,a_submitted,0,a_partlysubmitted
194782,a_submitted a_partlysubmitted,1,a_declined
194785,a_submitted,0,a_partlysubmitted
194785,a_submitted a_partlysubmitted,1,a_preaccepted
194785,a_submitted a_partlysubmitted a_preaccepted,2,a_accepted
194785,a_submitted a_partlysubmitted a_preaccepted a_accepted,3,a_finalized
194785,a_submitted a_partlysubmitted a_preaccepted a_accepted a_finalized,4,a_cancelled
194788,a_submitted,0,a_partlysubmitted
194788,a_submitted a_partlysubmitted,1,a_preaccepted
194788,a_submitted a_partlysubmitted a_preaccepted,2,a_declined
194791,a_submitted,0,a_partlysubmitted
194791,a_submitted a_partlysubmitted,1,a_preaccepted
194791,a_submitted a_partlysubmitted a_preaccepted,2,a_accepted
194791,a_submitted a_partlysubmitted a_preaccepted a_accepted,3,a_finalized
194791,a_submitted a_partlysubmitted a_preaccepted a_accepted a_finalized,4,a_approved
194791,a_submitted a_partlysubmitted a_preaccepted a_accepted a_finalized a_approved,5,a_registered
194791,a_submitted a_partlysubmitted a_preaccepted a_accepted a_finalized a_approved a_registered,6,a_activated
194794,a_submitted,0,a_partlysubmitted
194794,a_submitted a_partlysubmitted,1,a_declined
194797,a_submitted,0,a_partlysubmitted
194797,a_submitted a_partlysubmitted,1,a_preaccepted
194797,a_submitted a_partlysubmitted a_preaccepted,2,a_accepted
194797,a_submitted a_partlysubmitted a_preaccepted a_accepted,3,a_finalized
194797,a_submitted a_partlysubmitted a_preaccepted a_accepted a_finalized,4,a_cancelled
194819,a_submitted,0,a_partlysubmitted
194819,a_submitted a_partlysubmitted,1,a_declined
194822,a_submitted,0,a_partlysubmitted
194822,a_submitted a_partlysubmitted,1,a_preaccepted
194822,a_submitted a_partlysubmitted a_preaccepted,2,a_accepted
194822,a_submitted a_partlysubmitted a_preaccepted a_accepted,3,a_finalized
194822,a_submitted a_partlysubmitted a_preaccepted a_accepted a_finalized,4,a_cancelled
194825,a_submitted,0,a_partlysubmitted
194825,a_submitted a_partlysubmitted,1,a_declined
194828,a_submitted,0,a_partlysubmitted
194828,a_submitted a_partlysubmitted,1,a_declined
194831,a_submitted,0,a_partlysubmitted
194831,a_submitted a_partlysubmitted,1,a_declined
194834,a_submitted,0,a_partlysubmitted
194834,a_submitted a_partlysubmitted,1,a_preaccepted
194834,a_submitted a_partlysubmitted a_preaccepted,2,a_cancelled
194837,a_submitted,0,a_partlysubmitted
194837,a_submitted a_partlysubmitted,1,a_declined
194859,a_submitted,0,a_partlysubmitted
194859,a_submitted a_partlysubmitted,1,a_preaccepted
194859,a_submitted a_partlysubmitted a_preaccepted,2,a_cancelled
194862,a_submitted,0,a_partlysubmitted
194862,a_submitted a_partlysubmitted,1,a_preaccepted
194862,a_submitted a_partlysubmitted a_preaccepted,2,a_cancelled
194865,a_submitted,0,a_partlysubmitted
194865,a_submitted a_partlysubmitted,1,a_preaccepted
194865,a_submitted a_partlysubmitted a_preaccepted,2,a_accepted
194865,a_submitted a_partlysubmitted a_preaccepted a_accepted,3,a_finalized
194865,a_submitted a_partlysubmitted a_preaccepted a_accepted a_finalized,4,a_approved
194865,a_submitted a_partlysubmitted a_preaccepted a_accepted a_finalized a_approved,5,a_activated
194865,a_submitted a_partlysubmitted a_preaccepted a_accepted a_finalized a_approved a_activated,6,a_registered
194868,a_submitted,0,a_partlysubmitted
194868,a_submitted a_partlysubmitted,1,a_preaccepted
194868,a_submitted a_partlysubmitted a_preaccepted,2,a_accepted
194868,a_submitted a_partlysubmitted a_preaccepted a_accepted,3,a_finalized
194868,a_submitted a_partlysubmitted a_preaccepted a_accepted a_finalized,4,a_cancelled
194871,a_submitted,0,a_partlysubmitted
194871,a_submitted a_partlysubmitted,1,a_preaccepted
194871,a_submitted a_partlysubmitted a_preaccepted,2,a_cancelled
194874,a_submitted,0,a_partlysubmitted
194874,a_submitted a_partlysubmitted,1,a_preaccepted
194874,a_submitted a_partlysubmitted a_preaccepted,2,a_accepted
194874,a_submitted a_partlysubmitted a_preaccepted a_accepted,3,a_finalized
194874,a_submitted a_partlysubmitted a_preaccepted a_accepted a_finalized,4,a_approved
194874,a_submitted a_partlysubmitted a_preaccepted a_accepted a_finalized a_approved,5,a_registered
194874,a_submitted a_partlysubmitted a_preaccepted a_accepted a_finalized a_approved a_registered,6,a_activated
194877,a_submitted,0,a_partlysubmitted
194877,a_submitted a_partlysubmitted,1,a_declined
194880,a_submitted,0,a_partlysubmitted
194880,a_submitted a_partlysubmitted,1,a_declined
194883,a_submitted,0,a_partlysubmitted
194883,a_submitted a_partlysubmitted,1,a_declined
194886,a_submitted,0,a_partlysubmitted
194886,a_submitted a_partlysubmitted,1,a_preaccepted
194886,a_submitted a_partlysubmitted a_preaccepted,2,a_accepted
194886,a_submitted a_partlysubmitted a_preaccepted a_accepted,3,a_finalized
194886,a_submitted a_partlysubmitted a_preaccepted a_accepted a_finalized,4,a_declined
194889,a_submitted,0,a_partlysubmitted
194889,a_submitted a_partlysubmitted,1,a_preaccepted
194889,a_submitted a_partlysubmitted a_preaccepted,2,a_accepted
194889,a_submitted a_partlysubmitted a_preaccepted a_accepted,3,a_finalized
194889,a_submitted a_partlysubmitted a_preaccepted a_accepted a_finalized,4,a_declined
194892,a_submitted,0,a_partlysubmitted
194892,a_submitted a_partlysubmitted,1,a_preaccepted
194892,a_submitted a_partlysubmitted a_preaccepted,2,a_cancelled
194895,a_submitted,0,a_partlysubmitted
194895,a_submitted a_partlysubmitted,1,a_preaccepted
194895,a_submitted a_partlysubmitted a_preaccepted,2,a_accepted
194895,a_submitted a_partlysubmitted a_preaccepted a_accepted,3,a_finalized
194895,a_submitted a_partlysubmitted a_preaccepted a_accepted a_finalized,4,a_activated
194895,a_submitted a_partlysubmitted a_preaccepted a_accepted a_finalized a_activated,5,a_approved
194895,a_submitted a_partlysubmitted a_preaccepted a_accepted a_finalized a_activated a_approved,6,a_registered
194898,a_submitted,0,a_partlysubmitted
194898,a_submitted a_partlysubmitted,1,a_preaccepted
194898,a_submitted a_partlysubmitted a_preaccepted,2,a_cancelled
194901,a_submitted,0,a_partlysubmitted
194901,a_submitted a_partlysubmitted,1,a_preaccepted
194901,a_submitted a_partlysubmitted a_preaccepted,2,a_cancelled
194904,a_submitted,0,a_partlysubmitted
194904,a_submitted a_partlysubmitted,1,a_declined
194907,a_submitted,0,a_partlysubmitted
194907,a_submitted a_partlysubmitted,1,a_preaccepted
194907,a_submitted a_partlysubmitted a_preaccepted,2,a_accepted
194907,a_submitted a_partlysubmitted a_preaccepted a_accepted,3,a_finalized
194907,a_submitted a_partlysubmitted a_preaccepted a_accepted a_finalized,4,a_cancelled
194910,a_submitted,0,a_partlysubmitted
194910,a_submitted a_partlysubmitted,1,a_declined
194913,a_submitted,0,a_partlysubmitted
194913,a_submitted a_partlysubmitted,1,a_declined
194916,a_submitted,0,a_partlysubmitted
194916,a_submitted a_partlysubmitted,1,a_preaccepted
194916,a_submitted a_partlysubmitted a_preaccepted,2,a_declined
194919,a_submitted,0,a_partlysubmitted
194919,a_submitted a_partlysubmitted,1,a_preaccepted
194919,a_submitted a_partlysubmitted a_preaccepted,2,a_accepted
194919,a_submitted a_partlysubmitted a_preaccepted a_accepted,3,a_finalized
194919,a_submitted a_partlysubmitted a_preaccepted a_accepted a_finalized,4,a_activated
194919,a_submitted a_partlysubmitted a_preaccepted a_accepted a_finalized a_activated,5,a_registered
194919,a_submitted a_partlysubmitted a_preaccepted a_accepted a_finalized a_activated a_registered,6,a_approved
194922,a_submitted,0,a_partlysubmitted
194922,a_submitted a_partlysubmitted,1,a_preaccepted
194922,a_submitted a_partlysubmitted a_preaccepted,2,a_declined
194925,a_submitted,0,a_partlysubmitted
194925,a_submitted a_partlysubmitted,1,a_declined
194928,a_submitted,0,a_partlysubmitted
194928,a_submitted a_partlysubmitted,1,a_preaccepted
194928,a_submitted a_partlysubmitted a_preaccepted,2,a_declined
194931,a_submitted,0,a_partlysubmitted
194931,a_submitted a_partlysubmitted,1,a_declined
194934,a_submitted,0,a_partlysubmitted
194934,a_submitted a_partlysubmitted,1,a_preaccepted
194934,a_submitted a_partlysubmitted a_preaccepted,2,a_accepted
194934,a_submitted a_partlysubmitted a_preaccepted a_accepted,3,a_finalized
194934,a_submitted a_partlysubmitted a_preaccepted a_accepted a_finalized,4,a_approved
194934,a_submitted a_partlysubmitted a_preaccepted a_accepted a_finalized a_approved,5,a_activated
194934,a_submitted a_partlysubmitted a_preaccepted a_accepted a_finalized a_approved a_activated,6,a_registered
194937,a_submitted,0,a_partlysubmitted
194937,a_submitted a_partlysubmitted,1,a_preaccepted
194937,a_submitted a_partlysubmitted a_preaccepted,2,a_cancelled
194940,a_submitted,0,a_partlysubmitted
194940,a_submitted a_partlysubmitted,1,a_declined
194943,a_submitted,0,a_partlysubmitted
194943,a_submitted a_partlysubmitted,1,a_preaccepted
194943,a_submitted a_partlysubmitted a_preaccepted,2,a_accepted
194943,a_submitted a_partlysubmitted a_preaccepted a_accepted,3,a_finalized
194943,a_submitted a_partlysubmitted a_preaccepted a_accepted a_finalized,4,a_cancelled
194946,a_submitted,0,a_partlysubmitted
194946,a_submitted a_partlysubmitted,1,a_declined
194949,a_submitted,0,a_partlysubmitted
194949,a_submitted a_partlysubmitted,1,a_declined
194952,a_submitted,0,a_partlysubmitted
194952,a_submitted a_partlysubmitted,1,a_preaccepted
194952,a_submitted a_partlysubmitted a_preaccepted,2,a_cancelled
194955,a_submitted,0,a_partlysubmitted
194955,a_submitted a_partlysubmitted,1,a_declined
194958,a_submitted,0,a_partlysubmitted
194958,a_submitted a_partlysubmitted,1,a_preaccepted
194958,a_submitted a_partlysubmitted a_preaccepted,2,a_accepted
194958,a_submitted a_partlysubmitted a_preaccepted a_accepted,3,a_finalized
194958,a_submitted a_partlysubmitted a_preaccepted a_accepted a_finalized,4,a_cancelled
194961,a_submitted,0,a_partlysubmitted
194961,a_submitted a_partlysubmitted,1,a_declined
194964,a_submitted,0,a_partlysubmitted
194964,a_submitted a_partlysubmitted,1,a_preaccepted
194964,a_submitted a_partlysubmitted a_preaccepted,2,a_cancelled
194967,a_submitted,0,a_partlysubmitted
194967,a_submitted a_partlysubmitted,1,a_declined
194970,a_submitted,0,a_partlysubmitted
194970,a_submitted a_partlysubmitted,1,a_preaccepted
194970,a_submitted a_partlysubmitted a_preaccepted,2,a_accepted
194970,a_submitted a_partlysubmitted a_preaccepted a_accepted,3,a_finalized
194970,a_submitted a_partlysubmitted a_preaccepted a_accepted a_finalized,4,a_declined
194973,a_submitted,0,a_partlysubmitted
194973,a_submitted a_partlysubmitted,1,a_preaccepted
194973,a_submitted a_partlysubmitted a_preaccepted,2,a_accepted
194973,a_submitted a_partlysubmitted a_preaccepted a_accepted,3,a_finalized
194973,a_submitted a_partlysubmitted a_preaccepted a_accepted a_finalized,4,a_cancelled
194976,a_submitted,0,a_partlysubmitted
194976,a_submitted a_partlysubmitted,1,a_preaccepted
194976,a_submitted a_partlysubmitted a_preaccepted,2,a_accepted
194976,a_submitted a_partlysubmitted a_preaccepted a_accepted,3,a_finalized
194976,a_submitted a_partlysubmitted a_preaccepted a_accepted a_finalized,4,a_registered
194976,a_submitted a_partlysubmitted a_preaccepted a_accepted a_finalized a_registered,5,a_approved
194976,a_submitted a_partlysubmitted a_preaccepted a_accepted a_finalized a_registered a_approved,6,a_activated
194979,a_submitted,0,a_partlysubmitted
194979,a_submitted a_partlysubmitted,1,a_preaccepted
194979,a_submitted a_partlysubmitted a_preaccepted,2,a_accepted
194979,a_submitted a_partlysubmitted a_preaccepted a_accepted,3,a_finalized
194979,a_submitted a_partlysubmitted a_preaccepted a_accepted a_finalized,4,a_approved
194979,a_submitted a_partlysubmitted a_preaccepted a_accepted a_finalized a_approved,5,a_registered
194979,a_submitted a_partlysubmitted a_preaccepted a_accepted a_finalized a_approved a_registered,6,a_activated
194982,a_submitted,0,a_partlysubmitted
194982,a_submitted a_partlysubmitted,1,a_preaccepted
194982,a_submitted a_partlysubmitted a_preaccepted,2,a_accepted
194982,a_submitted a_partlysubmitted a_preaccepted a_accepted,3,a_finalized
194982,a_submitted a_partlysubmitted a_preaccepted a_accepted a_finalized,4,a_cancelled
194985,a_submitted,0,a_partlysubmitted
194985,a_submitted a_partlysubmitted,1,a_preaccepted
194985,a_submitted a_partlysubmitted a_preaccepted,2,a_accepted
194985,a_submitted a_partlysubmitted a_preaccepted a_accepted,3,a_finalized
194985,a_submitted a_partlysubmitted a_preaccepted a_accepted a_finalized,4,a_approved
194985,a_submitted a_partlysubmitted a_preaccepted a_accepted a_finalized a_approved,5,a_registered
194985,a_submitted a_partlysubmitted a_preaccepted a_accepted a_finalized a_approved a_registered,6,a_activated
194988,a_submitted,0,a_partlysubmitted
194988,a_submitted a_partlysubmitted,1,a_preaccepted
194988,a_submitted a_partlysubmitted a_preaccepted,2,a_accepted
194988,a_submitted a_partlysubmitted a_preaccepted a_accepted,3,a_finalized
194988,a_submitted a_partlysubmitted a_preaccepted a_accepted a_finalized,4,a_declined
194991,a_submitted,0,a_partlysubmitted
194991,a_submitted a_partlysubmitted,1,a_preaccepted
194991,a_submitted a_partlysubmitted a_preaccepted,2,a_accepted
194991,a_submitted a_partlysubmitted a_preaccepted a_accepted,3,a_finalized
194991,a_submitted a_partlysubmitted a_preaccepted a_accepted a_finalized,4,a_registered
194991,a_submitted a_partlysubmitted a_preaccepted a_accepted a_finalized a_registered,5,a_approved
194991,a_submitted a_partlysubmitted a_preaccepted a_accepted a_finalized a_registered a_approved,6,a_activated
194994,a_submitted,0,a_partlysubmitted
194994,a_submitted a_partlysubmitted,1,a_preaccepted
194994,a_submitted a_partlysubmitted a_preaccepted,2,a_declined
194997,a_submitted,0,a_partlysubmitted
194997,a_submitted a_partlysubmitted,1,a_declined
195000,a_submitted,0,a_partlysubmitted
195000,a_submitted a_partlysubmitted,1,a_preaccepted
195000,a_submitted a_partlysubmitted a_preaccepted,2,a_declined
195003,a_submitted,0,a_partlysubmitted
195003,a_submitted a_partlysubmitted,1,a_preaccepted
195003,a_submitted a_partlysubmitted a_preaccepted,2,a_accepted
195003,a_submitted a_partlysubmitted a_preaccepted a_accepted,3,a_finalized
195003,a_submitted a_partlysubmitted a_preaccepted a_accepted a_finalized,4,a_cancelled
195006,a_submitted,0,a_partlysubmitted
195006,a_submitted a_partlysubmitted,1,a_declined
195009,a_submitted,0,a_partlysubmitted
195009,a_submitted a_partlysubmitted,1,a_declined
195012,a_submitted,0,a_partlysubmitted
195012,a_submitted a_partlysubmitted,1,a_preaccepted
195012,a_submitted a_partlysubmitted a_preaccepted,2,a_accepted
195012,a_submitted a_partlysubmitted a_preaccepted a_accepted,3,a_finalized
195012,a_submitted a_partlysubmitted a_preaccepted a_accepted a_finalized,4,a_registered
195012,a_submitted a_partlysubmitted a_preaccepted a_accepted a_finalized a_registered,5,a_approved
195012,a_submitted a_partlysubmitted a_preaccepted a_accepted a_finalized a_registered a_approved,6,a_activated
195015,a_submitted,0,a_partlysubmitted
195015,a_submitted a_partlysubmitted,1,a_preaccepted
195015,a_submitted a_partlysubmitted a_preaccepted,2,a_accepted
