case_id,prefix,k,next_act
190965,o_selected,0,o_created
190965,o_selected o_created,1,o_sent
190965,o_selected o_created o_sent,2,o_sent_back
190965,o_selected o_created o_sent o_sent_back,3,o_declined
190968,o_selected,0,o_created
190968,o_selected o_created,1,o_sent
190968,o_selected o_created o_sent,2,o_selected
190968,o_selected o_created o_sent o_selected,3,o_cancelled
190968,o_selected o_created o_sent o_selected o_cancelled,4,o_created
190968,o_selected o_created o_sent o_selected o_cancelled o_created,5,o_sent
190968,o_selected o_created o_sent o_selected o_cancelled o_created o_sent,6,o_sent_back
190968,o_selected o_created o_sent o_selected o_cancelled o_created o_sent o_sent_back,7,o_accepted
190977,o_selected,0,o_created
190977,o_selected o_created,1,o_sent
190977,o_selected o_created o_sent,2,o_sent_back
190977,o_selected o_created o_sent o_sent_back,3,o_cancelled
190977,o_selected o_created o_sent o_sent_back o_cancelled,4,o_selected
190977,o_selected o_created o_sent o_sent_back o_cancelled o_selected,5,o_created
190977,o_selected o_created o_sent o_sent_back o_cancelled o_selected o_created,6,o_sent
190977,o_selected o_created o_sent o_sent_back o_cancelled o_selected o_created o_sent,7,o_sent_back
190977,o_selected o_created o_sent o_sent_back o_cancelled o_selected o_created o_sent o_sent_back,8,o_accepted
190980,o_selected,0,o_created
190980,o_selected o_created,1,o_sent
190980,o_selected o_created o_sent,2,o_selected
190980,o_selected o_created o_sent o_selected,3,o_cancelled
190980,o_selected o_created o_sent o_selected o_cancelled,4,o_created
190980,o_selected o_created o_sent o_selected o_cancelled o_created,5,o_sent
190980,o_selected o_created o_sent o_selected o_cancelled o_created o_sent,6,o_sent_back
190980,o_selected o_created o_sent o_selected o_cancelled o_created o_sent o_sent_back,7,o_declined
190983,o_selected,0,o_created
190983,o_selected o_created,1,o_sent
190983,o_selected o_created o_sent,2,o_cancelled
190992,o_selected,0,o_created
190992,o_selected o_created,1,o_sent
190992,o_selected o_created o_sent,2,o_selected
190992,o_selected o_created o_sent o_selected,3,o_cancelled
190992,o_selected o_created o_sent o_selected o_cancelled,4,o_created
190992,o_selected o_created o_sent o_selected o_cancelled o_created,5,o_sent
190992,o_selected o_created o_sent o_selected o_cancelled o_created o_sent,6,o_sent_back
190992,o_selected o_created o_sent o_selected o_cancelled o_created o_sent o_sent_back,7,o_accepted
191025,o_selected,0,o_created
191025,o_selected o_created,1,o_sent
191025,o_selected o_created o_sent,2,o_selected
191025,o_selected o_created o_sent o_selected,3,o_cancelled
191025,o_selected o_created o_sent o_selected o_cancelled,4,o_created
191025,o_selected o_created o_sent o_selected o_cancelled o_created,5,o_sent
191025,o_selected o_created o_sent o_selected o_cancelled o_created o_sent,6,o_sent_back
191025,o_selected o_created o_sent o_selected o_cancelled o_created o_sent o_sent_back,7,o_declined
191028,o_selected,0,o_created
191028,o_selected o_created,1,o_sent
191028,o_selected o_created o_sent,2,o_cancelled
191028,o_selected o_created o_sent o_cancelled,3,o_selected
191028,o_selected o_created o_sent o_cancelled o_selected,4,o_created
191028,o_selected o_created o_sent o_cancelled o_selected o_created,5,o_sent
191028,o_selected o_created o_sent o_cancelled o_selected o_created o_sent,6,o_cancelled
191040,o_selected,0,o_created
191040,o_selected o_created,1,o_sent
191040,o_selected o_created o_sent,2,o_cancelled
191043,o_selected,0,o_created
191043,o_selected o_created,1,o_sent
191043,o_selected o_created o_sent,2,o_cancelled
191043,o_selected o_created o_sent o_cancelled,3,o_selected
191043,o_selected o_created o_sent o_cancelled o_selected,4,o_created
191043,o_selected o_created o_sent o_cancelled o_selected o_created,5,o_sent
191043,o_selected o_created o_sent o_cancelled o_selected o_created o_sent,6,o_cancelled
191043,o_selected o_created o_sent o_cancelled o_selected o_created o_sent o_cancelled,7,o_selected
191043,o_selected o_created o_sent o_cancelled o_selected o_created o_sent o_cancelled o_selected,8,o_created
191043,o_selected o_created o_sent o_cancelled o_selected o_created o_sent o_cancelled o_selected o_created,9,o_sent
191043,o_selected o_created o_sent o_cancelled o_selected o_created o_sent o_cancelled o_selected o_created o_sent,10,o_cancelled
191049,o_selected,0,o_created
191049,o_selected o_created,1,o_sent
191049,o_selected o_created o_sent,2,o_cancelled
191049,o_selected o_created o_sent o_cancelled,3,o_selected
191049,o_selected o_created o_sent o_cancelled o_selected,4,o_created
191049,o_selected o_created o_sent o_cancelled o_selected o_created,5,o_sent
191049,o_selected o_created o_sent o_cancelled o_selected o_created o_sent,6,o_sent_back
191049,o_selected o_created o_sent o_cancelled o_selected o_created o_sent o_sent_back,7,o_selected
191049,o_selected o_created o_sent o_cancelled o_selected o_created o_sent o_sent_back o_selected,8,o_cancelled
191049,o_selected o_created o_sent o_cancelled o_selected o_created o_sent o_sent_back o_selected o_cancelled,9,o_created
191049,o_selected o_created o_sent o_cancelled o_selected o_created o_sent o_sent_back o_selected o_cancelled o_created,10,o_sent
191049,o_selected o_created o_sent o_cancelled o_selected o_created o_sent o_sent_back o_selected o_cancelled o_created o_sent,11,o_accepted
191052,o_selected,0,o_created
191052,o_selected o_created,1,o_sent
191052,o_selected o_created o_sent,2,o_sent_back
191052,o_selected o_created o_sent o_sent_back,3,o_accepted
191064,o_selected,0,o_created
191064,o_selected o_created,1,o_sent
191064,o_selected o_created o_sent,2,o_cancelled
191064,o_selected o_created o_sent o_cancelled,3,o_selected
191064,o_selected o_created o_sent o_cancelled o_selected,4,o_created
191064,o_selected o_created o_sent o_cancelled o_selected o_created,5,o_sent
191064,o_selected o_created o_sent o_cancelled o_selected o_created o_sent,6,o_cancelled
191064,o_selected o_created o_sent o_cancelled o_selected o_created o_sent o_cancelled,7,o_selected
191064,o_selected o_created o_sent o_cancelled o_selected o_created o_sent o_cancelled o_selected,8,o_created
191064,o_selected o_created o_sent o_cancelled o_selected o_created o_sent o_cancelled o_selected o_created,9,o_sent
191064,o_selected o_created o_sent o_cancelled o_selected o_created o_sent o_cancelled o_selected o_created o_sent,10,o_cancelled
191064,o_selected o_created o_sent o_cancelled o_selected o_created o_sent o_cancelled o_selected o_created o_sent o_cancelled,11,o_selected
191064,o_selected o_created o_sent o_cancelled o_selected o_created o_sent o_cancelled o_selected o_created o_sent o_cancelled o_selected,12,o_created
191064,o_selected o_created o_sent o_cancelled o_selected o_created o_sent o_cancelled o_selected o_created o_sent o_cancelled o_selected o_created,13,o_sent
191064,o_selected o_created o_sent o_cancelled o_selected o_created o_sent o_cancelled o_selected o_created o_sent o_cancelled o_selected o_created o_sent,14,o_sent_back
191064,o_selected o_created o_sent o_cancelled o_selected o_created o_sent o_cancelled o_selected o_created o_sent o_cancelled o_selected o_created o_sent o_sent_back,15,o_accepted
191076,o_selected,0,o_created
191076,o_selected o_created,1,o_sent
191076,o_selected o_created o_sent,2,o_sent_back
191076,o_selected o_created o_sent o_sent_back,3,o_accepted
191085,o_selected,0,o_created
191085,o_selected o_created,1,o_sent
191085,o_selected o_created o_sent,2,o_sent_back
191085,o_selected o_created o_sent o_sent_back,3,o_accepted
191091,o_selected,0,o_created
191091,o_selected o_created,1,o_sent
191091,o_selected o_created o_sent,2,o_sent_back
191091,o_selected o_created o_sent o_sent_back,3,o_declined
191097,o_selected,0,o_created
191097,o_selected o_created,1,o_sent
191097,o_selected o_created o_sent,2,o_sent_back
191097,o_selected o_created o_sent o_sent_back,3,o_accepted
191100,o_selected,0,o_created
191100,o_selected o_created,1,o_sent
191100,o_selected o_created o_sent,2,o_cancelled
191103,o_selected,0,o_created
191103,o_selected o_created,1,o_sent
191103,o_selected o_created o_sent,2,o_selected
191103,o_selected o_created o_sent o_selected,3,o_cancelled
191103,o_selected o_created o_sent o_selected o_cancelled,4,o_created
191103,o_selected o_created o_sent o_selected o_cancelled o_created,5,o_sent
191103,o_selected o_created o_sent o_selected o_cancelled o_created o_sent,6,o_cancelled
191103,o_selected o_created o_sent o_selected o_cancelled o_created o_sent o_cancelled,7,o_selected
191103,o_selected o_created o_sent o_selected o_cancelled o_created o_sent o_cancelled o_selected,8,o_created
191103,o_selected o_created o_sent o_selected o_cancelled o_created o_sent o_cancelled o_selected o_created,9,o_sent
191103,o_selected o_created o_sent o_selected o_cancelled o_created o_sent o_cancelled o_selected o_created o_sent,10,o_sent_back
191103,o_selected o_created o_sent o_selected o_cancelled o_created o_sent o_cancelled o_selected o_created o_sent o_sent_back,11,o_declined
191106,o_selected,0,o_created
191106,o_selected o_created,1,o_sent
191106,o_selected o_created o_sent,2,o_selected
191106,o_selected o_created o_sent o_selected,3,o_cancelled
191106,o_selected o_created o_sent o_selected o_cancelled,4,o_created
191106,o_selected o_created o_sent o_selected o_cancelled o_created,5,o_sent
191106,o_selected o_created o_sent o_selected o_cancelled o_created o_sent,6,o_sent_back
191106,o_selected o_created o_sent o_selected o_cancelled o_created o_sent o_sent_back,7,o_declined
191142,o_selected,0,o_created
191142,o_selected o_created,1,o_sent
191142,o_selected o_created o_sent,2,o_sent_back
191142,o_selected o_created o_sent o_sent_back,3,o_accepted
191187,o_selected,0,o_created
191187,o_selected o_created,1,o_sent
191187,o_selected o_created o_sent,2,o_selected
191187,o_selected o_created o_sent o_selected,3,o_cancelled
191187,o_selected o_created o_sent o_selected o_cancelled,4,o_created
191187,o_selected o_created o_sent o_selected o_cancelled o_created,5,o_sent
191187,o_selected o_created o_sent o_selected o_cancelled o_created o_sent,6,o_cancelled
191187,o_selected o_created o_sent o_selected o_cancelled o_created o_sent o_cancelled,7,o_selected
191187,o_selected o_created o_sent o_selected o_cancelled o_created o_sent o_cancelled o_selected,8,o_created
191187,o_selected o_created o_sent o_selected o_cancelled o_created o_sent o_cancelled o_selected o_created,9,o_sent
191187,o_selected o_created o_sent o_selected o_cancelled o_created o_sent o_cancelled o_selected o_created o_sent,10,o_cancelled
191187,o_selected o_created o_sent o_selected o_cancelled o_created o_sent o_cancelled o_selected o_created o_sent o_cancelled,11,o_selected
191187,o_selected o_created o_sent o_selected o_cancelled o_created o_sent o_cancelled o_selected o_created o_sent o_cancelled o_selected,12,o_created
191187,o_selected o_created o_sent o_selected o_cancelled o_created o_sent o_cancelled o_selected o_created o_sent o_cancelled o_selected o_created,13,o_sent
191187,o_selected o_created o_sent o_selected o_cancelled o_created o_sent o_cancelled o_selected o_created o_sent o_cancelled o_selected o_created o_sent,14,o_sent_back
191187,o_selected o_created o_sent o_selected o_cancelled o_created o_sent o_cancelled o_selected o_created o_sent o_cancelled o_selected o_created o_sent o_sent_back,15,o_accepted
191193,o_selected,0,o_created
191193,o_selected o_created,1,o_sent
191193,o_selected o_created o_sent,2,o_cancelled
191202,o_selected,0,o_created
191202,o_selected o_created,1,o_sent
191202,o_selected o_created o_sent,2,o_sent_back
191202,o_selected o_created o_sent o_sent_back,3,o_declined
191211,o_selected,0,o_created
191211,o_selected o_created,1,o_sent
191211,o_selected o_created o_sent,2,o_sent_back
191211,o_selected o_created o_sent o_sent_back,3,o_accepted
191239,o_selected,0,o_created
191239,o_selected o_created,1,o_sent
191239,o_selected o_created o_sent,2,o_sent_back
191239,o_selected o_created o_sent o_sent_back,3,o_accepted
191245,o_selected,0,o_created
191245,o_selected o_created,1,o_sent
191245,o_selected o_created o_sent,2,o_sent_back
191245,o_selected o_created o_sent o_sent_back,3,o_selected
191245,o_selected o_created o_sent o_sent_back o_selected,4,o_cancelled
191245,o_selected o_created o_sent o_sent_back o_selected o_cancelled,5,o_created
191245,o_selected o_created o_sent o_sent_back o_selected o_cancelled o_created,6,o_sent
191245,o_selected o_created o_sent o_sent_back o_selected o_cancelled o_created o_sent,7,o_cancelled
191248,o_selected,0,o_created
191248,o_selected o_created,1,o_sent
191248,o_selected o_created o_sent,2,o_cancelled
191248,o_selected o_created o_sent o_cancelled,3,o_selected
191248,o_selected o_created o_sent o_cancelled o_selected,4,o_created
191248,o_selected o_created o_sent o_cancelled o_selected o_created,5,o_sent
191248,o_selected o_created o_sent o_cancelled o_selected o_created o_sent,6,o_cancelled
191263,o_selected,0,o_created
191263,o_selected o_created,1,o_sent
191263,o_selected o_created o_sent,2,o_cancelled
191263,o_selected o_created o_sent o_cancelled,3,o_selected
191263,o_selected o_created o_sent o_cancelled o_selected,4,o_created
191263,o_selected o_created o_sent o_cancelled o_selected o_created,5,o_sent
191263,o_selected o_created o_sent o_cancelled o_selected o_created o_sent,6,o_cancelled
191266,o_selected,0,o_created
191266,o_selected o_created,1,o_sent
191266,o_selected o_created o_sent,2,o_sent_back
191266,o_selected o_created o_sent o_sent_back,3,o_accepted
191278,o_selected,0,o_created
191278,o_selected o_created,1,o_sent
191278,o_selected o_created o_sent,2,o_sent_back
191278,o_selected o_created o_sent o_sent_back,3,o_accepted
191284,o_selected,0,o_created
191284,o_selected o_created,1,o_sent
191284,o_selected o_created o_sent,2,o_sent_back
191284,o_selected o_created o_sent o_sent_back,3,o_accepted
191287,o_selected,0,o_created
191287,o_selected o_created,1,o_sent
191287,o_selected o_created o_sent,2,o_cancelled
191290,o_selected,0,o_created
191290,o_selected o_created,1,o_sent
191290,o_selected o_created o_sent,2,o_sent_back
191290,o_selected o_created o_sent o_sent_back,3,o_selected
191290,o_selected o_created o_sent o_sent_back o_selected,4,o_cancelled
191290,o_selected o_created o_sent o_sent_back o_selected o_cancelled,5,o_created
191290,o_selected o_created o_sent o_sent_back o_selected o_cancelled o_created,6,o_sent
191290,o_selected o_created o_sent o_sent_back o_selected o_cancelled o_created o_sent,7,o_cancelled
191296,o_selected,0,o_created
191296,o_selected o_created,1,o_sent
191296,o_selected o_created o_sent,2,o_sent_back
191296,o_selected o_created o_sent o_sent_back,3,o_accepted
191317,o_selected,0,o_created
191317,o_selected o_created,1,o_sent
191317,o_selected o_created o_sent,2,o_cancelled
191317,o_selected o_created o_sent o_cancelled,3,o_selected
191317,o_selected o_created o_sent o_cancelled o_selected,4,o_created
191317,o_selected o_created o_sent o_cancelled o_selected o_created,5,o_sent
191317,o_selected o_created o_sent o_cancelled o_selected o_created o_sent,6,o_cancelled
191326,o_selected,0,o_created
191326,o_selected o_created,1,o_sent
191326,o_selected o_created o_sent,2,o_sent_back
191326,o_selected o_created o_sent o_sent_back,3,o_accepted
191335,o_selected,0,o_created
191335,o_selected o_created,1,o_sent
191335,o_selected o_created o_sent,2,o_cancelled
191341,o_selected,0,o_created
191341,o_selected o_created,1,o_sent
191341,o_selected o_created o_sent,2,o_sent_back
191341,o_selected o_created o_sent o_sent_back,3,o_declined
191362,o_selected,0,o_created
191362,o_selected o_created,1,o_sent
191362,o_selected o_created o_sent,2,o_cancelled
191362,o_selected o_created o_sent o_cancelled,3,o_selected
191362,o_selected o_created o_sent o_cancelled o_selected,4,o_created
191362,o_selected o_created o_sent o_cancelled o_selected o_created,5,o_sent
191362,o_selected o_created o_sent o_cancelled o_selected o_created o_sent,6,o_sent_back
191362,o_selected o_created o_sent o_cancelled o_selected o_created o_sent o_sent_back,7,o_accepted
191374,o_selected,0,o_created
191374,o_selected o_created,1,o_sent
191374,o_selected o_created o_sent,2,o_sent_back
191374,o_selected o_created o_sent o_sent_back,3,o_accepted
191377,o_selected,0,o_created
191377,o_selected o_created,1,o_sent
191377,o_selected o_created o_sent,2,o_sent_back
191377,o_selected o_created o_sent o_sent_back,3,o_accepted
191380,o_selected,0,o_created
191380,o_selected o_created,1,o_sent
191380,o_selected o_created o_sent,2,o_cancelled
191383,o_selected,0,o_created
191383,o_selected o_created,1,o_sent
191383,o_selected o_created o_sent,2,o_cancelled
191392,o_selected,0,o_created
191392,o_selected o_created,1,o_sent
191392,o_selected o_created o_sent,2,o_sent_back
191392,o_selected o_created o_sent o_sent_back,3,o_accepted
191395,o_selected,0,o_created
191395,o_selected o_created,1,o_sent
191395,o_selected o_created o_sent,2,o_cancelled
191413,o_selected,0,o_created
191413,o_selected o_created,1,o_sent
191413,o_selected o_created o_sent,2,o_cancelled
191413,o_selected o_created o_sent o_cancelled,3,o_selected
191413,o_selected o_created o_sent o_cancelled o_selected,4,o_created
191413,o_selected o_created o_sent o_cancelled o_selected o_created,5,o_sent
191413,o_selected o_created o_sent o_cancelled o_selected o_created o_sent,6,o_sent_back
191413,o_selected o_created o_sent o_cancelled o_selected o_created o_sent o_sent_back,7,o_cancelled
191413,o_selected o_created o_sent o_cancelled o_selected o_created o_sent o_sent_back o_cancelled,8,o_selected
191413,o_selected o_created o_sent o_cancelled o_selected o_created o_sent o_sent_back o_cancelled o_selected,9,o_created
191413,o_selected o_created o_sent o_cancelled o_selected o_created o_sent o_sent_back o_cancelled o_selected o_created,10,o_sent
191413,o_selected o_created o_sent o_cancelled o_selected o_created o_sent o_sent_back o_cancelled o_selected o_created o_sent,11,o_sent_back
191413,o_selected o_created o_sent o_cancelled o_selected o_created o_sent o_sent_back o_cancelled o_selected o_created o_sent o_sent_back,12,o_accepted
191416,o_selected,0,o_created
191416,o_selected o_created,1,o_sent
191416,o_selected o_created o_sent,2,o_sent_back
191416,o_selected o_created o_sent o_sent_back,3,o_accepted
191419,o_selected,0,o_created
191419,o_selected o_created,1,o_sent
191419,o_selected o_created o_sent,2,o_sent_back
191419,o_selected o_created o_sent o_sent_back,3,o_declined
191431,o_selected,0,o_created
191431,o_selected o_created,1,o_sent
191431,o_selected o_created o_sent,2,o_sent_back
191431,o_selected o_created o_sent o_sent_back,3,o_declined
191449,o_selected,0,o_created
191449,o_selected o_created,1,o_sent
191449,o_selected o_created o_sent,2,o_cancelled
191452,o_selected,0,o_created
191452,o_selected o_created,1,o_sent
191452,o_selected o_created o_sent,2,o_cancelled
191455,o_selected,0,o_created
191455,o_selected o_created,1,o_sent
191455,o_selected o_created o_sent,2,o_sent_back
191455,o_selected o_created o_sent o_sent_back,3,o_declined
191464,o_selected,0,o_created
191464,o_selected o_created,1,o_sent
191464,o_selected o_created o_sent,2,o_sent_back
191464,o_selected o_created o_sent o_sent_back,3,o_cancelled
191464,o_selected o_created o_sent o_sent_back o_cancelled,4,o_selected
191464,o_selected o_created o_sent o_sent_back o_cancelled o_selected,5,o_created
191464,o_selected o_created o_sent o_sent_back o_cancelled o_selected o_created,6,o_sent
191464,o_selected o_created o_sent o_sent_back o_cancelled o_selected o_created o_sent,7,o_accepted
191467,o_selected,0,o_created
191467,o_selected o_created,1,o_sent
191467,o_selected o_created o_sent,2,o_cancelled
191476,o_selected,0,o_created
191476,o_selected o_created,1,o_sent
191476,o_selected o_created o_sent,2,o_sent_back
191476,o_selected o_created o_sent o_sent_back,3,o_accepted
191479,o_selected,0,o_created
191479,o_selected o_created,1,o_sent
191479,o_selected o_created o_sent,2,o_sent_back
191479,o_selected o_created o_sent o_sent_back,3,o_accepted
191482,o_selected,0,o_created
191482,o_selected o_created,1,o_sent
191482,o_selected o_created o_sent,2,o_sent_back
191482,o_selected o_created o_sent o_sent_back,3,o_accepted
191485,o_selected,0,o_created
191485,o_selected o_created,1,o_sent
191485,o_selected o_created o_sent,2,o_sent_back
191485,o_selected o_created o_sent o_sent_back,3,o_accepted
191491,o_selected,0,o_created
191491,o_selected o_created,1,o_sent
191491,o_selected o_created o_sent,2,o_cancelled
191494,o_selected,0,o_created
191494,o_selected o_created,1,o_sent
191494,o_selected o_created o_sent,2,o_cancelled
191494,o_selected o_created o_sent o_cancelled,3,o_selected
191494,o_selected o_created o_sent o_cancelled o_selected,4,o_created
191494,o_selected o_created o_sent o_cancelled o_selected o_created,5,o_sent
191494,o_selected o_created o_sent o_cancelled o_selected o_created o_sent,6,o_sent_back
191494,o_selected o_created o_sent o_cancelled o_selected o_created o_sent o_sent_back,7,o_accepted
191497,o_selected,0,o_created
191497,o_selected o_created,1,o_sent
191497,o_selected o_created o_sent,2,o_sent_back
191497,o_selected o_created o_sent o_sent_back,3,o_accepted
191512,o_selected,0,o_created
191512,o_selected o_created,1,o_sent
191512,o_selected o_created o_sent,2,o_selected
191512,o_selected o_created o_sent o_selected,3,o_cancelled
191512,o_selected o_created o_sent o_selected o_cancelled,4,o_created
191512,o_selected o_created o_sent o_selected o_cancelled o_created,5,o_sent
191512,o_selected o_created o_sent o_selected o_cancelled o_created o_sent,6,o_sent_back
191512,o_selected o_created o_sent o_selected o_cancelled o_created o_sent o_sent_back,7,o_selected
191512,o_selected o_created o_sent o_selected o_cancelled o_created o_sent o_sent_back o_selected,8,o_cancelled
191512,o_selected o_created o_sent o_selected o_cancelled o_created o_sent o_sent_back o_selected o_cancelled,9,o_created
191512,o_selected o_created o_sent o_selected o_cancelled o_created o_sent o_sent_back o_selected o_cancelled o_created,10,o_sent
191512,o_selected o_created o_sent o_selected o_cancelled o_created o_sent o_sent_back o_selected o_cancelled o_created o_sent,11,o_accepted
191515,o_selected,0,o_created
191515,o_selected o_created,1,o_sent
191515,o_selected o_created o_sent,2,o_selected
191515,o_selected o_created o_sent o_selected,3,o_cancelled
191515,o_selected o_created o_sent o_selected o_cancelled,4,o_created
191515,o_selected o_created o_sent o_selected o_cancelled o_created,5,o_sent
191515,o_selected o_created o_sent o_selected o_cancelled o_created o_sent,6,o_sent_back
191515,o_selected o_created o_sent o_selected o_cancelled o_created o_sent o_sent_back,7,o_declined
191524,o_selected,0,o_created
191524,o_selected o_created,1,o_sent
191524,o_selected o_created o_sent,2,o_cancelled
191524,o_selected o_created o_sent o_cancelled,3,o_selected
191524,o_selected o_created o_sent o_cancelled o_selected,4,o_created
191524,o_selected o_created o_sent o_cancelled o_selected o_created,5,o_sent
191524,o_selected o_created o_sent o_cancelled o_selected o_created o_sent,6,o_sent_back
191524,o_selected o_created o_sent o_cancelled o_selected o_created o_sent o_sent_back,7,o_accepted
191533,o_selected,0,o_created
191533,o_selected o_created,1,o_sent
191533,o_selected o_created o_sent,2,o_selected
191533,o_selected o_created o_sent o_selected,3,o_cancelled
191533,o_selected o_created o_sent o_selected o_cancelled,4,o_created
191533,o_selected o_created o_sent o_selected o_cancelled o_created,5,o_sent
191533,o_selected o_created o_sent o_selected o_cancelled o_created o_sent,6,o_sent_back
191533,o_selected o_created o_sent o_selected o_cancelled o_created o_sent o_sent_back,7,o_declined
191536,o_selected,0,o_created
191536,o_selected o_created,1,o_sent
191536,o_selected o_created o_sent,2,o_cancelled
191539,o_selected,0,o_created
191539,o_selected o_created,1,o_sent
191539,o_selected o_created o_sent,2,o_sent_back
191539,o_selected o_created o_sent o_sent_back,3,o_declined
191566,o_selected,0,o_created
191566,o_selected o_created,1,o_sent
191566,o_selected o_created o_sent,2,o_sent_back
191566,o_selected o_created o_sent o_sent_back,3,o_accepted
191569,o_selected,0,o_created
191569,o_selected o_created,1,o_sent
191569,o_selected o_created o_sent,2,o_cancelled
191569,o_selected o_created o_sent o_cancelled,3,o_selected
191569,o_selected o_created o_sent o_cancelled o_selected,4,o_created
191569,o_selected o_created o_sent o_cancelled o_selected o_created,5,o_sent
191569,o_selected o_created o_sent o_cancelled o_selected o_created o_sent,6,o_sent_back
191569,o_selected o_created o_sent o_cancelled o_selected o_created o_sent o_sent_back,7,o_declined
191572,o_selected,0,o_created
191572,o_selected o_created,1,o_sent
191572,o_selected o_created o_sent,2,o_selected
191572,o_selected o_created o_sent o_selected,3,o_cancelled
191572,o_selected o_created o_sent o_selected o_cancelled,4,o_created
191572,o_selected o_created o_sent o_selected o_cancelled o_created,5,o_sent
191572,o_selected o_created o_sent o_selected o_cancelled o_created o_sent,6,o_cancelled
191611,o_selected,0,o_created
191611,o_selected o_created,1,o_sent
191611,o_selected o_created o_sent,2,o_cancelled
191617,o_selected,0,o_created
191617,o_selected o_created,1,o_sent
191617,o_selected o_created o_sent,2,o_cancelled
191617,o_selected o_created o_sent o_cancelled,3,o_selected
191617,o_selected o_created o_sent o_cancelled o_selected,4,o_created
191617,o_selected o_created o_sent o_cancelled o_selected o_created,5,o_sent
191617,o_selected o_created o_sent o_cancelled o_selected o_created o_sent,6,o_cancelled
191620,o_selected,0,o_created
191620,o_selected o_created,1,o_sent
191620,o_selected o_created o_sent,2,o_selected
191620,o_selected o_created o_sent o_selected,3,o_cancelled
191620,o_selected o_created o_sent o_selected o_cancelled,4,o_created
191620,o_selected o_created o_sent o_selected o_cancelled o_created,5,o_sent
191620,o_selected o_created o_sent o_selected o_cancelled o_created o_sent,6,o_cancelled
191620,o_selected o_created o_sent o_selected o_cancelled o_created o_sent o_cancelled,7,o_selected
191620,o_selected o_created o_sent o_selected o_cancelled o_created o_sent o_cancelled o_selected,8,o_created
191620,o_selected o_created o_sent o_selected o_cancelled o_created o_sent o_cancelled o_selected o_created,9,o_sent
191620,o_selected o_created o_sent o_selected o_cancelled o_created o_sent o_cancelled o_selected o_created o_sent,10,o_cancelled
191620,o_selected o_created o_sent o_selected o_cancelled o_created o_sent o_cancelled o_selected o_created o_sent o_cancelled,11,o_selected
191620,o_selected o_created o_sent o_selected o_cancelled o_created o_sent o_cancelled o_selected o_created o_sent o_cancelled o_selected,12,o_created
191620,o_selected o_created o_sent o_selected o_cancelled o_created o_sent o_cancelled o_selected o_created o_sent o_cancelled o_selected o_created,13,o_sent
191620,o_selected o_created o_sent o_selected o_cancelled o_created o_sent o_cancelled o_selected o_created o_sent o_cancelled o_selected o_created o_sent,14,o_cancelled
191644,o_selected,0,o_created
191644,o_selected o_created,1,o_sent
191644,o_selected o_created o_sent,2,o_sent_back
191644,o_selected o_created o_sent o_sent_back,3,o_accepted
191662,o_selected,0,o_created
191662,o_selected o_created,1,o_sent
191662,o_selected o_created o_sent,2,o_sent_back
191662,o_selected o_created o_sent o_sent_back,3,o_declined
191680,o_selected,0,o_created
191680,o_selected o_created,1,o_sent
191680,o_selected o_created o_sent,2,o_selected
191680,o_selected o_created o_sent o_selected,3,o_cancelled
191680,o_selected o_created o_sent o_selected o_cancelled,4,o_created
191680,o_selected o_created o_sent o_selected o_cancelled o_created,5,o_sent
191680,o_selected o_created o_sent o_selected o_cancelled o_created o_sent,6,o_sent_back
191680,o_selected o_created o_sent o_selected o_cancelled o_created o_sent o_sent_back,7,o_cancelled
191680,o_selected o_created o_sent o_selected o_cancelled o_created o_sent o_sent_back o_cancelled,8,o_selected
191680,o_selected o_created o_sent o_selected o_cancelled o_created o_sent o_sent_back o_cancelled o_selected,9,o_created
191680,o_selected o_created o_sent o_selected o_cancelled o_created o_sent o_sent_back o_cancelled o_selected o_created,10,o_sent
191680,o_selected o_created o_sent o_selected o_cancelled o_created o_sent o_sent_back o_cancelled o_selected o_created o_sent,11,o_accepted
191683,o_selected,0,o_created
191683,o_selected o_created,1,o_sent
191683,o_selected o_created o_sent,2,o_selected
191683,o_selected o_created o_sent o_selected,3,o_cancelled
191683,o_selected o_created o_sent o_selected o_cancelled,4,o_created
191683,o_selected o_created o_sent o_selected o_cancelled o_created,5,o_sent
191683,o_selected o_created o_sent o_selected o_cancelled o_created o_sent,6,o_cancelled
191704,o_selected,0,o_created
191704,o_selected o_created,1,o_sent
191704,o_selected o_created o_sent,2,o_cancelled
191704,o_selected o_created o_sent o_cancelled,3,o_selected
191704,o_selected o_created o_sent o_cancelled o_selected,4,o_created
191704,o_selected o_created o_sent o_cancelled o_selected o_created,5,o_sent
191704,o_selected o_created o_sent o_cancelled o_selected o_created o_sent,6,o_cancelled
191707,o_selected,0,o_created
191707,o_selected o_created,1,o_sent
191707,o_selected o_created o_sent,2,o_sent_back
191707,o_selected o_created o_sent o_sent_back,3,o_declined
191710,o_selected,0,o_created
191710,o_selected o_created,1,o_sent
191710,o_selected o_created o_sent,2,o_cancelled
191710,o_selected o_created o_sent o_cancelled,3,o_selected
191710,o_selected o_created o_sent o_cancelled o_selected,4,o_created
191710,o_selected o_created o_sent o_cancelled o_selected o_created,5,o_sent
191710,o_selected o_created o_sent o_cancelled o_selected o_created o_sent,6,o_sent_back
191710,o_selected o_created o_sent o_cancelled o_selected o_created o_sent o_sent_back,7,o_declined
191716,o_selected,0,o_created
191716,o_selected o_created,1,o_sent
191716,o_selected o_created o_sent,2,o_sent_back
