case_id,prefix,k,next_act
470,register classify analyze wait analyze,4,close
471,register,0,classify
471,register classify,1,analyze
471,register classify analyze,2,resolve
471,register classify analyze resolve,3,close
472,register,0,classify
472,register classify,1,analyze
472,register classify analyze,2,escalate
472,register classify analyze escalate,3,analyze
472,register classify analyze escalate analyze,4,wait
472,register classify analyze escalate analyze wait,5,analyze
472,register classify analyze escalate analyze wait analyze,6,resolve
472,register classify analyze escalate analyze wait analyze resolve,7,close
473,register,0,classify
473,register classify,1,analyze
473,register classify analyze,2,analyze
473,register classify analyze analyze,3,escalate
473,register classify analyze analyze escalate,4,analyze
473,register classify analyze analyze escalate analyze,5,resolve
473,register classify analyze analyze escalate analyze resolve,6,analyze
473,register classify analyze analyze escalate analyze resolve analyze,7,resolve
473,register classify analyze analyze escalate analyze resolve analyze resolve,8,wait
473,register classify analyze analyze escalate analyze resolve analyze resolve wait,9,close
474,register,0,classify
474,register classify,1,analyze
474,register classify analyze,2,analyze
474,register classify analyze analyze,3,resolve
474,register classify analyze analyze resolve,4,close
475,register,0,classify
475,register classify,1,analyze
475,register classify analyze,2,resolve
475,register classify analyze resolve,3,close
476,register,0,classify
476,register classify,1,analyze
476,register classify analyze,2,escalate
476,register classify analyze escalate,3,resolve
476,register classify analyze escalate resolve,4,close
477,register,0,classify
477,register classify,1,analyze
477,register classify analyze,2,wait
477,register classify analyze wait,3,wait
477,register classify analyze wait wait,4,wait
477,register classify analyze wait wait wait,5,resolve
477,register classify analyze wait wait wait resolve,6,close
478,register,0,classify
478,register classify,1,analyze
478,register classify analyze,2,analyze
478,register classify analyze analyze,3,escalate
478,register classify analyze analyze escalate,4,resolve
478,register classify analyze analyze escalate resolve,5,close
479,register,0,classify
479,register classify,1,escalate
479,register classify escalate,2,resolve
479,register classify escalate resolve,3,analyze
479,register classify escalate resolve analyze,4,close
480,register,0,classify
480,register classify,1,escalate
480,register classify escalate,2,analyze
480,register classify escalate analyze,3,resolve
480,register classify escalate analyze resolve,4,close
481,register,0,classify
481,register classify,1,analyze
481,register classify analyze,2,wait
481,register classify analyze wait,3,close
482,register,0,classify
482,register classify,1,analyze
482,register classify analyze,2,escalate
482,register classify analyze escalate,3,resolve
482,register classify analyze escalate resolve,4,resolve
482,register classify analyze escalate resolve resolve,5,close
483,register,0,classify
483,register classify,1,analyze
483,register classify analyze,2,analyze
483,register classify analyze analyze,3,analyze
483,register classify analyze analyze analyze,4,wait
483,register classify analyze analyze analyze wait,5,analyze
483,register classify analyze analyze analyze wait analyze,6,wait
483,register classify analyze analyze analyze wait analyze wait,7,resolve
483,register classify analyze analyze analyze wait analyze wait resolve,8,wait
483,register classify analyze analyze analyze wait analyze wait resolve wait,9,analyze
483,register classify analyze analyze analyze wait analyze wait resolve wait analyze,10,resolve
483,register classify analyze analyze analyze wait analyze wait resolve wait analyze resolve,11,close
484,register,0,classify
484,register classify,1,escalate
484,register classify escalate,2,wait
484,register classify escalate wait,3,analyze
484,register classify escalate wait analyze,4,escalate
484,register classify escalate wait analyze escalate,5,wait
484,register classify escalate wait analyze escalate wait,6,resolve
484,register classify escalate wait analyze escalate wait resolve,7,close
485,register,0,classify
485,register classify,1,analyze
485,register classify analyze,2,resolve
485,register classify analyze resolve,3,close
486,register,0,classify
486,register classify,1,analyze
486,register classify analyze,2,escalate
486,register classify analyze escalate,3,close
487,register,0,classify
487,register classify,1,escalate
487,register classify escalate,2,analyze
487,register classify escalate analyze,3,resolve
487,register classify escalate analyze resolve,4,close
488,register,0,classify
488,register classify,1,analyze
488,register classify analyze,2,wait
488,register classify analyze wait,3,analyze
488,register classify analyze wait analyze,4,close
489,register,0,classify
489,register classify,1,analyze
489,register classify analyze,2,escalate
489,register classify analyze escalate,3,analyze
489,register classify analyze escalate analyze,4,resolve
489,register classify analyze escalate analyze resolve,5,close
490,register,0,classify
490,register classify,1,analyze
490,register classify analyze,2,wait
490,register classify analyze wait,3,resolve
490,register classify analyze wait resolve,4,wait
490,register classify analyze wait resolve wait,5,resolve
490,register classify analyze wait resolve wait resolve,6,close
491,register,0,classify
491,register classify,1,analyze
491,register classify analyze,2,escalate
491,register classify analyze escalate,3,analyze
491,register classify analyze escalate analyze,4,resolve
491,register classify analyze escalate analyze resolve,5,resolve
491,register classify analyze escalate analyze resolve resolve,6,close
492,register,0,classify
492,register classify,1,analyze
492,register classify analyze,2,resolve
492,register classify analyze resolve,3,close
493,register,0,classify
493,register classify,1,analyze
493,register classify analyze,2,wait
493,register classify analyze wait,3,analyze
493,register classify analyze wait analyze,4,resolve
493,register classify analyze wait analyze resolve,5,close
494,register,0,classify
494,register classify,1,analyze
494,register classify analyze,2,escalate
494,register classify analyze escalate,3,resolve
494,register classify analyze escalate resolve,4,close
495,register,0,classify
495,register classify,1,analyze
495,register classify analyze,2,resolve
495,register classify analyze resolve,3,close
496,register,0,classify
496,register classify,1,analyze
496,register classify analyze,2,analyze
496,register classify analyze analyze,3,escalate
496,register classify analyze analyze escalate,4,analyze
496,register classify analyze analyze escalate analyze,5,escalate
496,register classify analyze analyze escalate analyze escalate,6,analyze
496,register classify analyze analyze escalate analyze escalate analyze,7,escalate
496,register classify analyze analyze escalate analyze escalate analyze escalate,8,wait
496,register classify analyze analyze escalate analyze escalate analyze escalate wait,9,wait
496,register classify analyze analyze escalate analyze escalate analyze escalate wait wait,10,analyze
496,register classify analyze analyze escalate analyze escalate analyze escalate wait wait analyze,11,escalate
496,register classify analyze analyze escalate analyze escalate analyze escalate wait wait analyze escalate,12,analyze
496,register classify analyze analyze escalate analyze escalate analyze escalate wait wait analyze escalate analyze,13,escalate
496,register classify analyze analyze escalate analyze escalate analyze escalate wait wait analyze escalate analyze escalate,14,analyze
496,register classify analyze analyze escalate analyze escalate analyze escalate wait wait analyze escalate analyze escalate analyze,15,resolve
496,register classify analyze analyze escalate analyze escalate analyze escalate wait wait analyze escalate analyze escalate analyze resolve,16,wait
497,register,0,classify
497,register classify,1,analyze
497,register classify analyze,2,resolve
497,register classify analyze resolve,3,close
498,register,0,analyze
498,register analyze,1,resolve
498,register analyze resolve,2,resolve
498,register analyze resolve resolve,3,close
499,register,0,classify
499,register classify,1,analyze
499,register classify analyze,2,resolve
499,register classify analyze resolve,3,close
500,register,0,classify
500,register classify,1,analyze
500,register classify analyze,2,resolve
500,register classify analyze resolve,3,close
501,register,0,classify
501,register classify,1,analyze
501,register classify analyze,2,escalate
501,register classify analyze escalate,3,resolve
501,register classify analyze escalate resolve,4,close
502,register,0,classify
502,register classify,1,analyze
502,register classify analyze,2,analyze
502,register classify analyze analyze,3,escalate
502,register classify analyze analyze escalate,4,analyze
502,register classify analyze analyze escalate analyze,5,wait
502,register classify analyze analyze escalate analyze wait,6,close
503,register,0,classify
503,register classify,1,analyze
503,register classify analyze,2,analyze
503,register classify analyze analyze,3,resolve
503,register classify analyze analyze resolve,4,close
504,register,0,classify
504,register classify,1,analyze
504,register classify analyze,2,resolve
504,register classify analyze resolve,3,close
505,register,0,classify
505,register classify,1,analyze
505,register classify analyze,2,resolve
505,register classify analyze resolve,3,close
506,register,0,classify
506,register classify,1,resolve
506,register classify resolve,2,resolve
506,register classify resolve resolve,3,close
507,register,0,classify
507,register classify,1,analyze
507,register classify analyze,2,resolve
507,register classify analyze resolve,3,analyze
507,register classify analyze resolve analyze,4,resolve
507,register classify analyze resolve analyze resolve,5,resolve
507,register classify analyze resolve analyze resolve resolve,6,close
508,register,0,classify
508,register classify,1,analyze
508,register classify analyze,2,resolve
508,register classify analyze resolve,3,resolve
508,register classify analyze resolve resolve,4,close
509,register,0,classify
509,register classify,1,resolve
509,register classify resolve,2,resolve
509,register classify resolve resolve,3,resolve
509,register classify resolve resolve resolve,4,wait
509,register classify resolve resolve resolve wait,5,analyze
509,register classify resolve resolve resolve wait analyze,6,resolve
509,register classify resolve resolve resolve wait analyze resolve,7,close
510,register,0,classify
510,register classify,1,analyze
510,register classify analyze,2,resolve
510,register classify analyze resolve,3,close
511,register,0,classify
511,register classify,1,analyze
511,register classify analyze,2,resolve
511,register classify analyze resolve,3,close
512,register,0,classify
512,register classify,1,analyze
512,register classify analyze,2,analyze
512,register classify analyze analyze,3,escalate
512,register classify analyze analyze escalate,4,analyze
512,register classify analyze analyze escalate analyze,5,wait
512,register classify analyze analyze escalate analyze wait,6,resolve
512,register classify analyze analyze escalate analyze wait resolve,7,resolve
512,register classify analyze analyze escalate analyze wait resolve resolve,8,close
513,register,0,classify
513,register classify,1,analyze
513,register classify analyze,2,escalate
513,register classify analyze escalate,3,analyze
513,register classify analyze escalate analyze,4,close
514,register,0,classify
514,register classify,1,analyze
514,register classify analyze,2,wait
514,register classify analyze wait,3,resolve
514,register classify analyze wait resolve,4,close
515,register,0,classify
515,register classify,1,analyze
515,register classify analyze,2,escalate
515,register classify analyze escalate,3,analyze
515,register classify analyze escalate analyze,4,analyze
515,register classify analyze escalate analyze analyze,5,wait
515,register classify analyze escalate analyze analyze wait,6,resolve
515,register classify analyze escalate analyze analyze wait resolve,7,close
516,register,0,classify
516,register classify,1,escalate
516,register classify escalate,2,resolve
516,register classify escalate resolve,3,close
517,register,0,classify
517,register classify,1,escalate
517,register classify escalate,2,analyze
517,register classify escalate analyze,3,wait
517,register classify escalate analyze wait,4,resolve
517,register classify escalate analyze wait resolve,5,close
518,register,0,classify
518,register classify,1,analyze
518,register classify analyze,2,analyze
518,register classify analyze analyze,3,resolve
518,register classify analyze analyze resolve,4,close
519,register,0,classify
519,register classify,1,analyze
519,register classify analyze,2,resolve
519,register classify analyze resolve,3,close
520,register,0,classify
520,register classify,1,analyze
520,register classify analyze,2,wait
520,register classify analyze wait,3,analyze
520,register classify analyze wait analyze,4,analyze
520,register classify analyze wait analyze analyze,5,escalate
520,register classify analyze wait analyze analyze escalate,6,analyze
520,register classify analyze wait analyze analyze escalate analyze,7,resolve
520,register classify analyze wait analyze analyze escalate analyze resolve,8,close
521,register,0,classify
521,register classify,1,escalate
521,register classify escalate,2,resolve
521,register classify escalate resolve,3,resolve
521,register classify escalate resolve resolve,4,close
522,register,0,classify
522,register classify,1,analyze
522,register classify analyze,2,resolve
522,register classify analyze resolve,3,close
523,register,0,classify
523,register classify,1,wait
523,register classify wait,2,wait
523,register classify wait wait,3,analyze
523,register classify wait wait analyze,4,resolve
523,register classify wait wait analyze resolve,5,close
524,register,0,classify
524,register classify,1,analyze
524,register classify analyze,2,resolve
524,register classify analyze resolve,3,close
525,register,0,classify
525,register classify,1,analyze
525,register classify analyze,2,escalate
525,register classify analyze escalate,3,resolve
525,register classify analyze escalate resolve,4,resolve
525,register classify analyze escalate resolve resolve,5,close
526,register,0,analyze
526,register analyze,1,resolve
526,register analyze resolve,2,resolve
526,register analyze resolve resolve,3,analyze
526,register analyze resolve resolve analyze,4,escalate
526,register analyze resolve resolve analyze escalate,5,resolve
526,register analyze resolve resolve analyze escalate resolve,6,close
527,register,0,classify
527,register classify,1,analyze
527,register classify analyze,2,escalate
527,register classify analyze escalate,3,analyze
527,register classify analyze escalate analyze,4,wait
527,register classify analyze escalate analyze wait,5,resolve
527,register classify analyze escalate analyze wait resolve,6,close
528,register,0,classify
528,register classify,1,analyze
528,register classify analyze,2,escalate
528,register classify analyze escalate,3,analyze
528,register classify analyze escalate analyze,4,resolve
528,register classify analyze escalate analyze resolve,5,close
529,register,0,classify
529,register classify,1,analyze
529,register classify analyze,2,resolve
529,register classify analyze resolve,3,close
530,register,0,classify
530,register classify,1,analyze
530,register classify analyze,2,resolve
530,register classify analyze resolve,3,close
531,register,0,classify
531,register classify,1,analyze
531,register classify analyze,2,resolve
531,register classify analyze resolve,3,close
532,register,0,classify
532,register classify,1,wait
532,register classify wait,2,analyze
532,register classify wait analyze,3,resolve
532,register classify wait analyze resolve,4,close
533,register,0,classify
533,register classify,1,analyze
533,register classify analyze,2,wait
533,register classify analyze wait,3,escalate
533,register classify analyze wait escalate,4,wait
533,register classify analyze wait escalate wait,5,analyze
533,register classify analyze wait escalate wait analyze,6,resolve
533,register classify analyze wait escalate wait analyze resolve,7,close
534,register,0,classify
534,register classify,1,analyze
534,register classify analyze,2,escalate
534,register classify analyze escalate,3,analyze
534,register classify analyze escalate analyze,4,wait
534,register classify analyze escalate analyze wait,5,resolve
534,register classify analyze escalate analyze wait resolve,6,close
535,register,0,classify
535,register classify,1,analyze
535,register classify analyze,2,resolve
535,register classify analyze resolve,3,close
536,register,0,classify
536,register classify,1,analyze
536,register classify analyze,2,escalate
536,register classify analyze escalate,3,resolve
536,register classify analyze escalate resolve,4,close
537,register,0,classify
537,register classify,1,wait
537,register classify wait,2,analyze
537,register classify wait analyze,3,wait
537,register classify wait analyze wait,4,escalate
537,register classify wait analyze wait escalate,5,close
538,register,0,classify
538,register classify,1,analyze
538,register classify analyze,2,resolve
538,register classify analyze resolve,3,resolve
538,register classify analyze resolve resolve,4,close
539,register,0,classify
539,register classify,1,resolve
539,register classify resolve,2,resolve
539,register classify resolve resolve,3,wait
539,register classify resolve resolve wait,4,escalate
539,register classify resolve resolve wait escalate,5,resolve
539,register classify resolve resolve wait escalate resolve,6,close
540,register,0,classify
540,register classify,1,escalate
540,register classify escalate,2,analyze
540,register classify escalate analyze,3,resolve
540,register classify escalate analyze resolve,4,close
541,register,0,classify
541,register classify,1,wait
541,register classify wait,2,escalate
541,register classify wait escalate,3,wait
541,register classify wait escalate wait,4,wait
541,register classify wait escalate wait wait,5,analyze
541,register classify wait escalate wait wait analyze,6,escalate
541,register classify wait escalate wait wait analyze escalate,7,wait
541,register classify wait escalate wait wait analyze escalate wait,8,analyze
541,register classify wait escalate wait wait analyze escalate wait analyze,9,resolve
541,register classify wait escalate wait wait analyze escalate wait analyze resolve,10,close
542,register,0,classify
542,register classify,1,analyze
542,register classify analyze,2,escalate
542,register classify analyze escalate,3,analyze
542,register classify analyze escalate analyze,4,resolve
542,register classify analyze escalate analyze resolve,5,close
543,register,0,classify
543,register classify,1,analyze
543,register classify analyze,2,escalate
543,register classify analyze escalate,3,resolve
543,register classify analyze escalate resolve,4,close
544,register,0,classify
544,register classify,1,analyze
544,register classify analyze,2,escalate
544,register classify analyze escalate,3,analyze
544,register classify analyze escalate analyze,4,analyze
544,register classify analyze escalate analyze analyze,5,resolve
544,register classify analyze escalate analyze analyze resolve,6,close
545,register,0,classify
545,register classify,1,analyze
545,register classify analyze,2,escalate
545,register classify analyze escalate,3,analyze
545,register classify analyze escalate analyze,4,escalate
545,register classify analyze escalate analyze escalate,5,analyze
545,register classify analyze escalate analyze escalate analyze,6,resolve
545,register classify analyze escalate analyze escalate analyze resolve,7,analyze
545,register classify analyze escalate analyze escalate analyze resolve analyze,8,resolve
545,register classify analyze escalate analyze escalate analyze resolve analyze resolve,9,close
546,register,0,classify
546,register classify,1,resolve
546,register classify resolve,2,resolve
546,register classify resolve resolve,3,close
547,register,0,classify
547,register classify,1,analyze
547,register classify analyze,2,resolve
547,register classify analyze resolve,3,close
548,register,0,classify
548,register classify,1,wait
548,register classify wait,2,analyze
548,register classify wait analyze,3,close
549,register,0,analyze
549,register analyze,1,escalate
549,register analyze escalate,2,resolve
549,register analyze escalate resolve,3,close
550,register,0,classify
550,register classify,1,analyze
550,register classify analyze,2,resolve
550,register classify analyze resolve,3,close
551,register,0,classify
551,register classify,1,analyze
551,register classify analyze,2,resolve
551,register classify analyze resolve,3,close
552,register,0,classify
552,register classify,1,analyze
552,register classify analyze,2,escalate
552,register classify analyze escalate,3,analyze
552,register classify analyze escalate analyze,4,escalate
552,register classify analyze escalate analyze escalate,5,wait
552,register classify analyze escalate analyze escalate wait,6,analyze
552,register classify analyze escalate analyze escalate wait analyze,7,escalate
552,register classify analyze escalate analyze escalate wait analyze escalate,8,wait
552,register classify analyze escalate analyze escalate wait analyze escalate wait,9,analyze
552,register classify analyze escalate analyze escalate wait analyze escalate wait analyze,10,resolve
552,register classify analyze escalate analyze escalate wait analyze escalate wait analyze resolve,11,close
553,register,0,classify
553,register classify,1,analyze
553,register classify analyze,2,escalate
553,register classify analyze escalate,3,resolve
553,register classify analyze escalate resolve,4,close
554,register,0,classify
554,register classify,1,analyze
554,register classify analyze,2,resolve
554,register classify analyze resolve,3,close
555,register,0,classify
555,register classify,1,resolve
555,register classify resolve,2,resolve
555,register classify resolve resolve,3,close
556,register,0,classify
556,register classify,1,analyze
556,register classify analyze,2,wait
556,register classify analyze wait,3,resolve
556,register classify analyze wait resolve,4,analyze
556,register classify analyze wait resolve analyze,5,resolve
556,register classify analyze wait resolve analyze resolve,6,close
557,register,0,classify
557,register classify,1,analyze
557,register classify analyze,2,resolve
557,register classify analyze resolve,3,resolve
557,register classify analyze resolve resolve,4,close
558,register,0,classify
558,register classify,1,wait
558,register classify wait,2,resolve
558,register classify wait resolve,3,close
559,register,0,classify
559,register classify,1,escalate
559,register classify escalate,2,analyze
559,register classify escalate analyze,3,wait
559,register classify escalate analyze wait,4,resolve
559,register classify escalate analyze wait resolve,5,close
560,register,0,classify
560,register classify,1,analyze
560,register classify analyze,2,resolve
560,register classify analyze resolve,3,close
561,register,0,classify
561,register classify,1,escalate
561,register classify escalate,2,analyze
561,register classify escalate analyze,3,resolve
561,register classify escalate analyze resolve,4,close
562,register,0,classify
562,register classify,1,analyze
562,register classify analyze,2,escalate
562,register classify analyze escalate,3,resolve
562,register classify analyze escalate resolve,4,close
563,register,0,classify
563,register classify,1,analyze
563,register classify analyze,2,resolve
563,register classify analyze resolve,3,close
564,register,0,classify
564,register classify,1,analyze
564,register classify analyze,2,resolve
564,register classify analyze resolve,3,close
565,register,0,classify
565,register classify,1,analyze
565,register classify analyze,2,resolve
565,register classify analyze resolve,3,wait
565,register classify analyze resolve wait,4,analyze
565,register classify analyze resolve wait analyze,5,escalate
565,register classify analyze resolve wait analyze escalate,6,analyze
565,register classify analyze resolve wait analyze escalate analyze,7,wait
565,register classify analyze resolve wait analyze escalate analyze wait,8,close
566,register,0,classify
566,register classify,1,analyze
566,register classify analyze,2,resolve
566,register classify analyze resolve,3,close
567,register,0,classify
567,register classify,1,analyze
567,register classify analyze,2,escalate
567,register classify analyze escalate,3,analyze
567,register classify analyze escalate analyze,4,close
568,register,0,classify
568,register classify,1,escalate
568,register classify escalate,2,analyze
568,register classify escalate analyze,3,analyze
568,register classify escalate analyze analyze,4,resolve
568,register classify escalate analyze analyze resolve,5,close
569,register,0,classify
569,register classify,1,analyze
569,register classify analyze,2,resolve
569,register classify analyze resolve,3,close
570,register,0,classify
570,register classify,1,escalate
570,register classify escalate,2,analyze
570,register classify escalate analyze,3,wait
570,register classify escalate analyze wait,4,analyze
570,register classify escalate analyze wait analyze,5,escalate
570,register classify escalate analyze wait analyze escalate,6,resolve
570,register classify escalate analyze wait analyze escalate resolve,7,close
571,register,0,classify
571,register classify,1,wait
571,register classify wait,2,analyze
571,register classify wait analyze,3,escalate
571,register classify wait analyze escalate,4,analyze
571,register classify wait analyze escalate analyze,5,resolve
571,register classify wait analyze escalate analyze resolve,6,resolve
571,register classify wait analyze escalate analyze resolve resolve,7,close
572,register,0,classify
572,register classify,1,analyze
572,register classify analyze,2,escalate
572,register classify analyze escalate,3,analyze
572,register classify analyze escalate analyze,4,escalate
572,register classify analyze escalate analyze escalate,5,analyze
572,register classify analyze escalate analyze escalate analyze,6,wait
572,register classify analyze escalate analyze escalate analyze wait,7,resolve
572,register classify analyze escalate analyze escalate analyze wait resolve,8,close
573,register,0,classify
573,register classify,1,analyze
573,register classify analyze,2,wait
573,register classify analyze wait,3,analyze
573,register classify analyze wait analyze,4,escalate
573,register classify analyze wait analyze escalate,5,resolve
573,register classify analyze wait analyze escalate resolve,6,close
574,register,0,classify
574,register classify,1,escalate
574,register classify escalate,2,resolve
574,register classify escalate resolve,3,close
575,register,0,classify
575,register classify,1,analyze
575,register classify analyze,2,resolve
575,register classify analyze resolve,3,close
576,register,0,classify
576,register classify,1,analyze
576,register classify analyze,2,resolve
576,register classify analyze resolve,3,close
577,register,0,classify
577,register classify,1,analyze
577,register classify analyze,2,analyze
577,register classify analyze analyze,3,analyze
577,register classify analyze analyze analyze,4,resolve
577,register classify analyze analyze analyze resolve,5,close
578,register,0,classify
578,register classify,1,analyze
578,register classify analyze,2,escalate
578,register classify analyze escalate,3,wait
578,register classify analyze escalate wait,4,analyze
578,register classify analyze escalate wait analyze,5,wait
578,register classify analyze escalate wait analyze wait,6,wait
578,register classify analyze escalate wait analyze wait wait,7,resolve
578,register classify analyze escalate wait analyze wait wait resolve,8,resolve
578,register classify analyze escalate wait analyze wait wait resolve resolve,9,close
579,register,0,classify
579,register classify,1,escalate
579,register classify escalate,2,analyze
579,register classify escalate analyze,3,resolve
579,register classify escalate analyze resolve,4,close
580,register,0,classify
580,register classify,1,analyze
580,register classify analyze,2,resolve
580,register classify analyze resolve,3,close
581,register,0,classify
581,register classify,1,analyze
581,register classify analyze,2,wait
581,register classify analyze wait,3,analyze
581,register classify analyze wait analyze,4,wait
581,register classify analyze wait analyze wait,5,wait
581,register classify analyze wait analyze wait wait,6,escalate
581,register classify analyze wait analyze wait wait escalate,7,analyze
581,register classify analyze wait analyze wait wait escalate analyze,8,wait
581,register classify analyze wait analyze wait wait escalate analyze wait,9,analyze
581,register classify analyze wait analyze wait wait escalate analyze wait analyze,10,resolve
581,register classify analyze wait analyze wait wait escalate analyze wait analyze resolve,11,close
582,register,0,classify
582,register classify,1,analyze
582,register classify analyze,2,escalate
582,register classify analyze escalate,3,resolve
582,register classify analyze escalate resolve,4,close
583,register,0,classify
583,register classify,1,analyze
583,register classify analyze,2,resolve
583,register classify analyze resolve,3,close
584,register,0,classify
584,register classify,1,analyze
584,register classify analyze,2,resolve
584,register classify analyze resolve,3,close
585,register,0,classify
585,register classify,1,analyze
585,register classify analyze,2,escalate
585,register classify analyze escalate,3,analyze
585,register classify analyze escalate analyze,4,close
586,register,0,classify
586,register classify,1,wait
586,register classify wait,2,analyze
586,register classify wait analyze,3,resolve
586,register classify wait analyze resolve,4,close
587,register,0,classify
587,register classify,1,wait
587,register classify wait,2,analyze
587,register classify wait analyze,3,escalate
587,register classify wait analyze escalate,4,analyze
587,register classify wait analyze escalate analyze,5,escalate
587,register classify wait analyze escalate analyze escalate,6,resolve
587,register classify wait analyze escalate analyze escalate resolve,7,close
588,register,0,classify
588,register classify,1,analyze
588,register classify analyze,2,wait
588,register classify analyze wait,3,analyze
588,register classify analyze wait analyze,4,resolve
588,register classify analyze wait analyze resolve,5,close
589,register,0,classify
589,register classify,1,analyze
589,register classify analyze,2,resolve
589,register classify analyze resolve,3,close
590,register,0,classify
590,register classify,1,analyze
590,register classify analyze,2,resolve
590,register classify analyze resolve,3,resolve
590,register classify analyze resolve resolve,4,close
591,register,0,classify
591,register classify,1,analyze
591,register classify analyze,2,wait
591,register classify analyze wait,3,analyze
591,register classify analyze wait analyze,4,analyze
591,register classify analyze wait analyze analyze,5,escalate
591,register classify analyze wait analyze analyze escalate,6,analyze
591,register classify analyze wait analyze analyze escalate analyze,7,resolve
591,register classify analyze wait analyze analyze escalate analyze resolve,8,close
592,register,0,classify
592,register classify,1,analyze
592,register classify analyze,2,resolve
592,register classify analyze resolve,3,close
593,register,0,classify
593,register classify,1,analyze
593,register classify analyze,2,resolve
593,register classify analyze resolve,3,close
594,register,0,classify
594,register classify,1,analyze
594,register classify analyze,2,analyze
594,register classify analyze analyze,3,escalate
594,register classify analyze analyze escalate,4,analyze
594,register classify analyze analyze escalate analyze,5,escalate
594,register classify analyze analyze escalate analyze escalate,6,analyze
594,register classify analyze analyze escalate analyze escalate analyze,7,escalate
594,register classify analyze analyze escalate analyze escalate analyze escalate,8,analyze
594,register classify analyze analyze escalate analyze escalate analyze escalate analyze,9,escalate
594,register classify analyze analyze escalate analyze escalate analyze escalate analyze escalate,10,analyze
594,register classify analyze analyze escalate analyze escalate analyze escalate analyze escalate analyze,11,resolve
594,register classify analyze analyze escalate analyze escalate analyze escalate analyze escalate analyze resolve,12,resolve
594,register classify analyze analyze escalate analyze escalate analyze escalate analyze escalate analyze resolve resolve,13,close
595,register,0,classify
595,register classify,1,analyze
595,register classify analyze,2,resolve
595,register classify analyze resolve,3,close
596,register,0,classify
596,register classify,1,analyze
596,register classify analyze,2,wait
596,register classify analyze wait,3,close
597,register,0,classify
597,register classify,1,analyze
597,register classify analyze,2,escalate
597,register classify analyze escalate,3,wait
597,register classify analyze escalate wait,4,close
598,register,0,classify
598,register classify,1,wait
598,register classify wait,2,analyze
598,register classify wait analyze,3,wait
598,register classify wait analyze wait,4,resolve
598,register classify wait analyze wait resolve,5,close
599,register,0,classify
599,register classify,1,analyze
599,register classify analyze,2,escalate
599,register classify analyze escalate,3,analyze
599,register classify analyze escalate analyze,4,close
600,register,0,classify
600,register classify,1,analyze
600,register classify analyze,2,resolve
600,register classify analyze resolve,3,close
601,register,0,classify
601,register classify,1,wait
601,register classify wait,2,resolve
601,register classify wait resolve,3,close
602,register,0,classify
602,register classify,1,analyze
602,register classify analyze,2,escalate
602,register classify analyze escalate,3,analyze
602,register classify analyze escalate analyze,4,escalate
602,register classify analyze escalate analyze escalate,5,analyze
602,register classify analyze escalate analyze escalate analyze,6,analyze
602,register classify analyze escalate analyze escalate analyze analyze,7,escalate
602,register classify analyze escalate analyze escalate analyze analyze escalate,8,analyze
602,register classify analyze escalate analyze escalate analyze analyze escalate analyze,9,escalate
602,register classify analyze escalate analyze escalate analyze analyze escalate analyze escalate,10,resolve
602,register classify analyze escalate analyze escalate analyze analyze escalate analyze escalate resolve,11,resolve
602,register classify analyze escalate analyze escalate analyze analyze escalate analyze escalate resolve resolve,12,close
603,register,0,classify
603,register classify,1,analyze
603,register classify analyze,2,resolve
603,register classify analyze resolve,3,close
604,register,0,classify
604,register classify,1,analyze
604,register classify analyze,2,resolve
604,register classify analyze resolve,3,close
605,register,0,classify
605,register classify,1,analyze
605,register classify analyze,2,resolve
605,register classify analyze resolve,3,close
606,register,0,classify
606,register classify,1,analyze
606,register classify analyze,2,wait
606,register classify analyze wait,3,resolve
606,register classify analyze wait resolve,4,close
607,register,0,classify
607,register classify,1,wait
607,register classify wait,2,analyze
607,register classify wait analyze,3,escalate
607,register classify wait analyze escalate,4,resolve
607,register classify wait analyze escalate resolve,5,close
608,register,0,classify
608,register classify,1,analyze
608,register classify analyze,2,analyze
608,register classify analyze analyze,3,analyze
608,register classify analyze analyze analyze,4,resolve
608,register classify analyze analyze analyze resolve,5,close
609,register,0,classify
609,register classify,1,analyze
609,register classify analyze,2,resolve
609,register classify analyze resolve,3,close
610,register,0,classify
610,register classify,1,analyze
610,register classify analyze,2,resolve
610,register classify analyze resolve,3,close
611,register,0,classify
611,register classify,1,escalate
611,register classify escalate,2,analyze
611,register classify escalate analyze,3,wait
611,register classify escalate analyze wait,4,analyze
611,register classify escalate analyze wait analyze,5,escalate
611,register classify escalate analyze wait analyze escalate,6,analyze
611,register classify escalate analyze wait analyze escalate analyze,7,escalate
611,register classify escalate analyze wait analyze escalate analyze escalate,8,resolve
611,register classify escalate analyze wait analyze escalate analyze escalate resolve,9,close
612,register,0,analyze
612,register analyze,1,resolve
612,register analyze resolve,2,resolve
612,register analyze resolve resolve,3,close
613,register,0,classify
613,register classify,1,analyze
613,register classify analyze,2,escalate
613,register classify analyze escalate,3,analyze
613,register classify analyze escalate analyze,4,wait
613,register classify analyze escalate analyze wait,5,resolve
613,register classify analyze escalate analyze wait resolve,6,analyze
613,register classify analyze escalate analyze wait resolve analyze,7,resolve
613,register classify analyze escalate analyze wait resolve analyze resolve,8,close
614,register,0,classify
614,register classify,1,analyze
614,register classify analyze,2,resolve
614,register classify analyze resolve,3,close
615,register,0,classify
615,register classify,1,analyze
615,register classify analyze,2,analyze
615,register classify analyze analyze,3,escalate
